point cloud with 52007 points in dimension 3
value range: [0.0902496,186.124]
 [0,0.230035)
 [0,0.230063)
 [0,0.230124)
 [0,0.230176)
 [0,0.230202)
 [0,0.230222)
 [0,0.230673)
 [0,0.230783)
 [0,0.231225)
 [0,0.231249)
 [0,0.231262)
 [0,0.23132)
 [0,0.231607)
 [0,0.231614)
 [0,0.23164)
 [0,0.232452)
 [0,0.232467)
 [0,0.232899)
 [0,0.232948)
 [0,0.233324)
 [0,0.233446)
 [0,0.23348)
 [0,0.2339)
 [0,0.234002)
 [0,0.234008)
 [0,0.234009)
 [0,0.234307)
 [0,0.234307)
 [0,0.23435)
 [0,0.234472)
 [0,0.23448)
 [0,0.234523)
 [0,0.23454)
 [0,0.23458)
 [0,0.234651)
 [0,0.234677)
 [0,0.234719)
 [0,0.234798)
 [0,0.235187)
 [0,0.235287)
 [0,0.235376)
 [0,0.235468)
 [0,0.236172)
 [0,0.236381)
 [0,0.236685)
 [0,0.23678)
 [0,0.236814)
 [0,0.236933)
 [0,0.237066)
 [0,0.237453)
 [0,0.237609)
 [0,0.237683)
 [0,0.238027)
 [0,0.238076)
 [0,0.238214)
 [0,0.238321)
 [0,0.23838)
 [0,0.238466)
 [0,0.238472)
 [0,0.238872)
 [0,0.238899)
 [0,0.239075)
 [0,0.239153)
 [0,0.23927)
 [0,0.239282)
 [0,0.23942)
 [0,0.239426)
 [0,0.23956)
 [0,0.23957)
 [0,0.239585)
 [0,0.239702)
 [0,0.239727)
 [0,0.239821)
 [0,0.239885)
 [0,0.239954)
 [0,0.240027)
 [0,0.240104)
 [0,0.240169)
 [0,0.240186)
 [0,0.240302)
 [0,0.240433)
 [0,0.240875)
 [0,0.240934)
 [0,0.241108)
 [0,0.241197)
 [0,0.241267)
 [0,0.24135)
 [0,0.241367)
 [0,0.241404)
 [0,0.24153)
 [0,0.241599)
 [0,0.24192)
 [0,0.242002)
 [0,0.242052)
 [0,0.242095)
 [0,0.242168)
 [0,0.242333)
 [0,0.242349)
 [0,0.242538)
 [0,0.242571)
 [0,0.242959)
 [0,0.242959)
 [0,0.242992)
 [0,0.243023)
 [0,0.243313)
 [0,0.243403)
 [0,0.243577)
 [0,0.243742)
 [0,0.243758)
 [0,0.243797)
 [0,0.243961)
 [0,0.244131)
 [0,0.24418)
 [0,0.244387)
 [0,0.244675)
 [0,0.244724)
 [0,0.244761)
 [0,0.244769)
 [0,0.244845)
 [0,0.245082)
 [0,0.245394)
 [0,0.245416)
 [0,0.245465)
 [0,0.245489)
 [0,0.245605)
 [0,0.246051)
 [0,0.246138)
 [0,0.246455)
 [0,0.246603)
 [0,0.246917)
 [0,0.247073)
 [0,0.247164)
 [0,0.247227)
 [0,0.247291)
 [0,0.247455)
 [0,0.247518)
 [0,0.247607)
 [0,0.247808)
 [0,0.247824)
 [0,0.247923)
 [0,0.248129)
 [0,0.248131)
 [0,0.24822)
 [0,0.248244)
 [0,0.248244)
 [0,0.248395)
 [0,0.248403)
 [0,0.248467)
 [0,0.248646)
 [0,0.248652)
 [0,0.248685)
 [0,0.24904)
 [0,0.249158)
 [0,0.249387)
 [0,0.249425)
 [0,0.249618)
 [0,0.24969)
 [0,0.249904)
 [0,0.249904)
 [0,0.25014)
 [0,0.250162)
 [0,0.25046)
 [0,0.250529)
 [0,0.25088)
 [0,0.250894)
 [0,0.251072)
 [0,0.251098)
 [0,0.251161)
 [0,0.251241)
 [0,0.251287)
 [0,0.251334)
 [0,0.251406)
 [0,0.251448)
 [0,0.251591)
 [0,0.251645)
 [0,0.251645)
 [0,0.251676)
 [0,0.251734)
 [0,0.251813)
 [0,0.251873)
 [0,0.252242)
 [0,0.252343)
 [0,0.252448)
 [0,0.252579)
 [0,0.252607)
 [0,0.253032)
 [0,0.253097)
 [0,0.253103)
 [0,0.253298)
 [0,0.253476)
 [0,0.253647)
 [0,0.25387)
 [0,0.253955)
 [0,0.254008)
 [0,0.254012)
 [0,0.254026)
 [0,0.254032)
 [0,0.254126)
 [0,0.254442)
 [0,0.254466)
 [0,0.254772)
 [0,0.255159)
 [0,0.25518)
 [0,0.255363)
 [0,0.255539)
 [0,0.255549)
 [0,0.255566)
 [0,0.255566)
 [0,0.255634)
 [0,0.255828)
 [0,0.255838)
 [0,0.255861)
 [0,0.256002)
 [0,0.256019)
 [0,0.256041)
 [0,0.256205)
 [0,0.256285)
 [0,0.256312)
 [0,0.25632)
 [0,0.256383)
 [0,0.256453)
 [0,0.256644)
 [0,0.256727)
 [0,0.25678)
 [0,0.256827)
 [0,0.256844)
 [0,0.25686)
 [0,0.256906)
 [0,0.256907)
 [0,0.257002)
 [0,0.257008)
 [0,0.257124)
 [0,0.25728)
 [0,0.25728)
 [0,0.257391)
 [0,0.257498)
 [0,0.257527)
 [0,0.257562)
 [0,0.257614)
 [0,0.257614)
 [0,0.257948)
 [0,0.258008)
 [0,0.258017)
 [0,0.258095)
 [0,0.258211)
 [0,0.258213)
 [0,0.258428)
 [0,0.258436)
 [0,0.258521)
 [0,0.258521)
 [0,0.258801)
 [0,0.258805)
 [0,0.258815)
 [0,0.258822)
 [0,0.258861)
 [0,0.25899)
 [0,0.259083)
 [0,0.259417)
 [0,0.259422)
 [0,0.259494)
 [0,0.259509)
 [0,0.259625)
 [0,0.259671)
 [0,0.259977)
 [0,0.260017)
 [0,0.260048)
 [0,0.260277)
 [0,0.260409)
 [0,0.260538)
 [0,0.260547)
 [0,0.260555)
 [0,0.260686)
 [0,0.260768)
 [0,0.260864)
 [0,0.260931)
 [0,0.260969)
 [0,0.261237)
 [0,0.261375)
 [0,0.261467)
 [0,0.261565)
 [0,0.261664)
 [0,0.261725)
 [0,0.261748)
 [0,0.261773)
 [0,0.261817)
 [0,0.261842)
 [0,0.262002)
 [0,0.262054)
 [0,0.262178)
 [0,0.262269)
 [0,0.262383)
 [0,0.26242)
 [0,0.262505)
 [0,0.262551)
 [0,0.262612)
 [0,0.262665)
 [0,0.262728)
 [0,0.26274)
 [0,0.26274)
 [0,0.262909)
 [0,0.263002)
 [0,0.263002)
 [0,0.263008)
 [0,0.263281)
 [0,0.263304)
 [0,0.26331)
 [0,0.263319)
 [0,0.263433)
 [0,0.263492)
 [0,0.263492)
 [0,0.263519)
 [0,0.263712)
 [0,0.263797)
 [0,0.263822)
 [0,0.263879)
 [0,0.263949)
 [0,0.264004)
 [0,0.264047)
 [0,0.26407)
 [0,0.264282)
 [0,0.264367)
 [0,0.264367)
 [0,0.264367)
 [0,0.264394)
 [0,0.264519)
 [0,0.2647)
 [0,0.264804)
 [0,0.264851)
 [0,0.264864)
 [0,0.264915)
 [0,0.265)
 [0,0.265007)
 [0,0.265045)
 [0,0.265047)
 [0,0.265068)
 [0,0.265089)
 [0,0.265093)
 [0,0.265096)
 [0,0.265581)
 [0,0.265635)
 [0,0.265635)
 [0,0.265648)
 [0,0.265699)
 [0,0.265844)
 [0,0.265887)
 [0,0.265957)
 [0,0.266017)
 [0,0.266067)
 [0,0.266092)
 [0,0.266092)
 [0,0.266182)
 [0,0.266243)
 [0,0.266271)
 [0,0.266363)
 [0,0.266492)
 [0,0.266511)
 [0,0.266655)
 [0,0.26679)
 [0,0.266822)
 [0,0.266822)
 [0,0.266835)
 [0,0.266852)
 [0,0.266923)
 [0,0.267)
 [0,0.267013)
 [0,0.267067)
 [0,0.267152)
 [0,0.267202)
 [0,0.26747)
 [0,0.26747)
 [0,0.267471)
 [0,0.267479)
 [0,0.267591)
 [0,0.267591)
 [0,0.267619)
 [0,0.267675)
 [0,0.267675)
 [0,0.267686)
 [0,0.267711)
 [0,0.267798)
 [0,0.267854)
 [0,0.267912)
 [0,0.267927)
 [0,0.268062)
 [0,0.268091)
 [0,0.268151)
 [0,0.268197)
 [0,0.268198)
 [0,0.268211)
 [0,0.268263)
 [0,0.268263)
 [0,0.268269)
 [0,0.268287)
 [0,0.268308)
 [0,0.268477)
 [0,0.268486)
 [0,0.2686)
 [0,0.268673)
 [0,0.26868)
 [0,0.268794)
 [0,0.268829)
 [0,0.268883)
 [0,0.269007)
 [0,0.269007)
 [0,0.269236)
 [0,0.269267)
 [0,0.269364)
 [0,0.26952)
 [0,0.269564)
 [0,0.269602)
 [0,0.269666)
 [0,0.269742)
 [0,0.269817)
 [0,0.269874)
 [0,0.269884)
 [0,0.269937)
 [0,0.269948)
 [0,0.269948)
 [0,0.269982)
 [0,0.27012)
 [0,0.270159)
 [0,0.270233)
 [0,0.270276)
 [0,0.270296)
 [0,0.270313)
 [0,0.270385)
 [0,0.270387)
 [0,0.270407)
 [0,0.270562)
 [0,0.270648)
 [0,0.270732)
 [0,0.270756)
 [0,0.27083)
 [0,0.270969)
 [0,0.271002)
 [0,0.271017)
 [0,0.271017)
 [0,0.271017)
 [0,0.27128)
 [0,0.271317)
 [0,0.271398)
 [0,0.271415)
 [0,0.271459)
 [0,0.271459)
 [0,0.271516)
 [0,0.271662)
 [0,0.271827)
 [0,0.271831)
 [0,0.27189)
 [0,0.271906)
 [0,0.271906)
 [0,0.272066)
 [0,0.272118)
 [0,0.272259)
 [0,0.272274)
 [0,0.272331)
 [0,0.272443)
 [0,0.272472)
 [0,0.272501)
 [0,0.272523)
 [0,0.272663)
 [0,0.272683)
 [0,0.272855)
 [0,0.272883)
 [0,0.272905)
 [0,0.272905)
 [0,0.273031)
 [0,0.273035)
 [0,0.273212)
 [0,0.273221)
 [0,0.273249)
 [0,0.273309)
 [0,0.273309)
 [0,0.273309)
 [0,0.273364)
 [0,0.273381)
 [0,0.273381)
 [0,0.273403)
 [0,0.273441)
 [0,0.273541)
 [0,0.273562)
 [0,0.2736)
 [0,0.273775)
 [0,0.273788)
 [0,0.273892)
 [0,0.274055)
 [0,0.274066)
 [0,0.274142)
 [0,0.274172)
 [0,0.274263)
 [0,0.274273)
 [0,0.274308)
 [0,0.274316)
 [0,0.274345)
 [0,0.27439)
 [0,0.274417)
 [0,0.274448)
 [0,0.274476)
 [0,0.274532)
 [0,0.274571)
 [0,0.274612)
 [0,0.274644)
 [0,0.274694)
 [0,0.274767)
 [0,0.274962)
 [0,0.275007)
 [0,0.275036)
 [0,0.275045)
 [0,0.275045)
 [0,0.275046)
 [0,0.275073)
 [0,0.275109)
 [0,0.275115)
 [0,0.275116)
 [0,0.275176)
 [0,0.275182)
 [0,0.275182)
 [0,0.275536)
 [0,0.275588)
 [0,0.275601)
 [0,0.275601)
 [0,0.275726)
 [0,0.275768)
 [0,0.275775)
 [0,0.275835)
 [0,0.275944)
 [0,0.275944)
 [0,0.275975)
 [0,0.276134)
 [0,0.276134)
 [0,0.276176)
 [0,0.276226)
 [0,0.276328)
 [0,0.276355)
 [0,0.276463)
 [0,0.276471)
 [0,0.276482)
 [0,0.276487)
 [0,0.276574)
 [0,0.276586)
 [0,0.27667)
 [0,0.276704)
 [0,0.276827)
 [0,0.276872)
 [0,0.27692)
 [0,0.277043)
 [0,0.277078)
 [0,0.277094)
 [0,0.2772)
 [0,0.27726)
 [0,0.277282)
 [0,0.277363)
 [0,0.277431)
 [0,0.277462)
 [0,0.277462)
 [0,0.277481)
 [0,0.277498)
 [0,0.27751)
 [0,0.277521)
 [0,0.277606)
 [0,0.277627)
 [0,0.277656)
 [0,0.277852)
 [0,0.27795)
 [0,0.277966)
 [0,0.278038)
 [0,0.278086)
 [0,0.278088)
 [0,0.278108)
 [0,0.278146)
 [0,0.278196)
 [0,0.278297)
 [0,0.278342)
 [0,0.278347)
 [0,0.278352)
 [0,0.278615)
 [0,0.278729)
 [0,0.278742)
 [0,0.278821)
 [0,0.278884)
 [0,0.278959)
 [0,0.279034)
 [0,0.279041)
 [0,0.279079)
 [0,0.279088)
 [0,0.279159)
 [0,0.279315)
 [0,0.27933)
 [0,0.279659)
 [0,0.279732)
 [0,0.279732)
 [0,0.279761)
 [0,0.279893)
 [0,0.279932)
 [0,0.280007)
 [0,0.280029)
 [0,0.280061)
 [0,0.280071)
 [0,0.28008)
 [0,0.28008)
 [0,0.28013)
 [0,0.280179)
 [0,0.280209)
 [0,0.28028)
 [0,0.280302)
 [0,0.280303)
 [0,0.280304)
 [0,0.280344)
 [0,0.280371)
 [0,0.280416)
 [0,0.28048)
 [0,0.280578)
 [0,0.280615)
 [0,0.280644)
 [0,0.28066)
 [0,0.280708)
 [0,0.280713)
 [0,0.280713)
 [0,0.280722)
 [0,0.280722)
 [0,0.280746)
 [0,0.280865)
 [0,0.280957)
 [0,0.280957)
 [0,0.280959)
 [0,0.281007)
 [0,0.281091)
 [0,0.281155)
 [0,0.281192)
 [0,0.281192)
 [0,0.281205)
 [0,0.281233)
 [0,0.281256)
 [0,0.281555)
 [0,0.281576)
 [0,0.281618)
 [0,0.281753)
 [0,0.281768)
 [0,0.281887)
 [0,0.281945)
 [0,0.281945)
 [0,0.281954)
 [0,0.281966)
 [0,0.282064)
 [0,0.282064)
 [0,0.282064)
 [0,0.282066)
 [0,0.282113)
 [0,0.282115)
 [0,0.282158)
 [0,0.282179)
 [0,0.282179)
 [0,0.282179)
 [0,0.282577)
 [0,0.282719)
 [0,0.282765)
 [0,0.282857)
 [0,0.282878)
 [0,0.282931)
 [0,0.283016)
 [0,0.283064)
 [0,0.283143)
 [0,0.28324)
 [0,0.283283)
 [0,0.283325)
 [0,0.283346)
 [0,0.283386)
 [0,0.283388)
 [0,0.283402)
 [0,0.28348)
 [0,0.283537)
 [0,0.283769)
 [0,0.283877)
 [0,0.283953)
 [0,0.283986)
 [0,0.284004)
 [0,0.284016)
 [0,0.284023)
 [0,0.284042)
 [0,0.28406)
 [0,0.284116)
 [0,0.284185)
 [0,0.2842)
 [0,0.284201)
 [0,0.284213)
 [0,0.28429)
 [0,0.284369)
 [0,0.284384)
 [0,0.284396)
 [0,0.284398)
 [0,0.284429)
 [0,0.284529)
 [0,0.284565)
 [0,0.284614)
 [0,0.284675)
 [0,0.284677)
 [0,0.284693)
 [0,0.284707)
 [0,0.284763)
 [0,0.284839)
 [0,0.284918)
 [0,0.284988)
 [0,0.28503)
 [0,0.285044)
 [0,0.285044)
 [0,0.285112)
 [0,0.28516)
 [0,0.285161)
 [0,0.285175)
 [0,0.285272)
 [0,0.285323)
 [0,0.285328)
 [0,0.285335)
 [0,0.285377)
 [0,0.285414)
 [0,0.285465)
 [0,0.285568)
 [0,0.285727)
 [0,0.285758)
 [0,0.285792)
 [0,0.285806)
 [0,0.285895)
 [0,0.285954)
 [0,0.286009)
 [0,0.286025)
 [0,0.286049)
 [0,0.286204)
 [0,0.286225)
 [0,0.286225)
 [0,0.286248)
 [0,0.286252)
 [0,0.286262)
 [0,0.286296)
 [0,0.286416)
 [0,0.286447)
 [0,0.286505)
 [0,0.286581)
 [0,0.286644)
 [0,0.286644)
 [0,0.286693)
 [0,0.286698)
 [0,0.286698)
 [0,0.286763)
 [0,0.286819)
 [0,0.286882)
 [0,0.287)
 [0,0.287002)
 [0,0.287028)
 [0,0.287063)
 [0,0.287141)
 [0,0.287174)
 [0,0.287179)
 [0,0.287313)
 [0,0.287383)
 [0,0.287425)
 [0,0.287446)
 [0,0.287522)
 [0,0.287522)
 [0,0.287559)
 [0,0.287569)
 [0,0.287571)
 [0,0.2876)
 [0,0.287647)
 [0,0.287656)
 [0,0.287656)
 [0,0.287689)
 [0,0.287689)
 [0,0.287696)
 [0,0.287738)
 [0,0.287767)
 [0,0.287814)
 [0,0.287835)
 [0,0.287837)
 [0,0.287892)
 [0,0.28796)
 [0,0.288028)
 [0,0.288043)
 [0,0.288045)
 [0,0.288085)
 [0,0.288092)
 [0,0.288106)
 [0,0.288113)
 [0,0.28821)
 [0,0.288312)
 [0,0.288321)
 [0,0.288321)
 [0,0.288461)
 [0,0.288467)
 [0,0.288467)
 [0,0.288481)
 [0,0.288522)
 [0,0.288531)
 [0,0.288586)
 [0,0.288647)
 [0,0.288669)
 [0,0.288694)
 [0,0.288694)
 [0,0.288716)
 [0,0.288735)
 [0,0.288998)
 [0,0.288998)
 [0,0.288998)
 [0,0.289007)
 [0,0.289007)
 [0,0.289028)
 [0,0.289033)
 [0,0.289069)
 [0,0.289085)
 [0,0.289152)
 [0,0.289154)
 [0,0.289171)
 [0,0.289201)
 [0,0.289249)
 [0,0.289277)
 [0,0.289373)
 [0,0.28938)
 [0,0.289415)
 [0,0.289499)
 [0,0.2895)
 [0,0.28956)
 [0,0.289613)
 [0,0.289748)
 [0,0.289807)
 [0,0.289862)
 [0,0.289914)
 [0,0.289919)
 [0,0.289969)
 [0,0.290043)
 [0,0.290078)
 [0,0.290084)
 [0,0.290085)
 [0,0.290147)
 [0,0.290147)
 [0,0.2903)
 [0,0.290338)
 [0,0.290341)
 [0,0.290408)
 [0,0.290489)
 [0,0.290496)
 [0,0.290524)
 [0,0.29058)
 [0,0.290622)
 [0,0.290689)
 [0,0.290739)
 [0,0.290766)
 [0,0.290795)
 [0,0.290836)
 [0,0.290904)
 [0,0.290904)
 [0,0.290947)
 [0,0.290993)
 [0,0.291)
 [0,0.291027)
 [0,0.291076)
 [0,0.291076)
 [0,0.291084)
 [0,0.29111)
 [0,0.291137)
 [0,0.291137)
 [0,0.291156)
 [0,0.291163)
 [0,0.291172)
 [0,0.291172)
 [0,0.291192)
 [0,0.291205)
 [0,0.291218)
 [0,0.291234)
 [0,0.291295)
 [0,0.291337)
 [0,0.291337)
 [0,0.291342)
 [0,0.291359)
 [0,0.291431)
 [0,0.291452)
 [0,0.291548)
 [0,0.291568)
 [0,0.291596)
 [0,0.291611)
 [0,0.291651)
 [0,0.291796)
 [0,0.29183)
 [0,0.29188)
 [0,0.291892)
 [0,0.291913)
 [0,0.291986)
 [0,0.292015)
 [0,0.292022)
 [0,0.292022)
 [0,0.292036)
 [0,0.292057)
 [0,0.292058)
 [0,0.292072)
 [0,0.292072)
 [0,0.292139)
 [0,0.292139)
 [0,0.292154)
 [0,0.292171)
 [0,0.292179)
 [0,0.292205)
 [0,0.29225)
 [0,0.292351)
 [0,0.29237)
 [0,0.292385)
 [0,0.292406)
 [0,0.292494)
 [0,0.292542)
 [0,0.292549)
 [0,0.292549)
 [0,0.292551)
 [0,0.292638)
 [0,0.292659)
 [0,0.292684)
 [0,0.292746)
 [0,0.292828)
 [0,0.29285)
 [0,0.29291)
 [0,0.292925)
 [0,0.292985)
 [0,0.293001)
 [0,0.293061)
 [0,0.293102)
 [0,0.29317)
 [0,0.293302)
 [0,0.293339)
 [0,0.293343)
 [0,0.293421)
 [0,0.293437)
 [0,0.293437)
 [0,0.293471)
 [0,0.29362)
 [0,0.293621)
 [0,0.293639)
 [0,0.293641)
 [0,0.293711)
 [0,0.293736)
 [0,0.293752)
 [0,0.293752)
 [0,0.29382)
 [0,0.293864)
 [0,0.293954)
 [0,0.293969)
 [0,0.294043)
 [0,0.294151)
 [0,0.294165)
 [0,0.294187)
 [0,0.294211)
 [0,0.294245)
 [0,0.294308)
 [0,0.294333)
 [0,0.294401)
 [0,0.294457)
 [0,0.294462)
 [0,0.294491)
 [0,0.294516)
 [0,0.294552)
 [0,0.294593)
 [0,0.294593)
 [0,0.294646)
 [0,0.294679)
 [0,0.294706)
 [0,0.29473)
 [0,0.294763)
 [0,0.294812)
 [0,0.294822)
 [0,0.294824)
 [0,0.294864)
 [0,0.294924)
 [0,0.294932)
 [0,0.295007)
 [0,0.295026)
 [0,0.295026)
 [0,0.295027)
 [0,0.295061)
 [0,0.295097)
 [0,0.295108)
 [0,0.295244)
 [0,0.295264)
 [0,0.295264)
 [0,0.295368)
 [0,0.295381)
 [0,0.295386)
 [0,0.295433)
 [0,0.295489)
 [0,0.295503)
 [0,0.295601)
 [0,0.295652)
 [0,0.295703)
 [0,0.295736)
 [0,0.295743)
 [0,0.295853)
 [0,0.295855)
 [0,0.29588)
 [0,0.29588)
 [0,0.29588)
 [0,0.295954)
 [0,0.296)
 [0,0.296)
 [0,0.296015)
 [0,0.296044)
 [0,0.296061)
 [0,0.296142)
 [0,0.296204)
 [0,0.296204)
 [0,0.296299)
 [0,0.296319)
 [0,0.296326)
 [0,0.296346)
 [0,0.296366)
 [0,0.296422)
 [0,0.296436)
 [0,0.296439)
 [0,0.296445)
 [0,0.296468)
 [0,0.296488)
 [0,0.296515)
 [0,0.296543)
 [0,0.296562)
 [0,0.296589)
 [0,0.296623)
 [0,0.296623)
 [0,0.29665)
 [0,0.296697)
 [0,0.296744)
 [0,0.296771)
 [0,0.296789)
 [0,0.29679)
 [0,0.296811)
 [0,0.296864)
 [0,0.296921)
 [0,0.296939)
 [0,0.296953)
 [0,0.296998)
 [0,0.297007)
 [0,0.297027)
 [0,0.297042)
 [0,0.297042)
 [0,0.297059)
 [0,0.297059)
 [0,0.297061)
 [0,0.297069)
 [0,0.297108)
 [0,0.297128)
 [0,0.297136)
 [0,0.297204)
 [0,0.297236)
 [0,0.297405)
 [0,0.297431)
 [0,0.297516)
 [0,0.297516)
 [0,0.297606)
 [0,0.297659)
 [0,0.297674)
 [0,0.297678)
 [0,0.297699)
 [0,0.297741)
 [0,0.2978)
 [0,0.2978)
 [0,0.2978)
 [0,0.297814)
 [0,0.297859)
 [0,0.297859)
 [0,0.297866)
 [0,0.297893)
 [0,0.297893)
 [0,0.298077)
 [0,0.298077)
 [0,0.298101)
 [0,0.298107)
 [0,0.298136)
 [0,0.298188)
 [0,0.298198)
 [0,0.298198)
 [0,0.298241)
 [0,0.298242)
 [0,0.298319)
 [0,0.298329)
 [0,0.298357)
 [0,0.298402)
 [0,0.298412)
 [0,0.298439)
 [0,0.298439)
 [0,0.298444)
 [0,0.29853)
 [0,0.298543)
 [0,0.298613)
 [0,0.298613)
 [0,0.29869)
 [0,0.298719)
 [0,0.298719)
 [0,0.29888)
 [0,0.298931)
 [0,0.298932)
 [0,0.299)
 [0,0.299007)
 [0,0.299042)
 [0,0.299047)
 [0,0.29906)
 [0,0.29906)
 [0,0.29908)
 [0,0.299132)
 [0,0.299152)
 [0,0.299162)
 [0,0.299174)
 [0,0.299201)
 [0,0.299202)
 [0,0.299202)
 [0,0.299221)
 [0,0.299366)
 [0,0.299386)
 [0,0.299388)
 [0,0.299401)
 [0,0.299488)
 [0,0.299536)
 [0,0.299606)
 [0,0.299666)
 [0,0.299787)
 [0,0.29979)
 [0,0.299816)
 [0,0.299868)
 [0,0.299897)
 [0,0.299901)
 [0,0.299901)
 [0,0.299908)
 [0,0.299962)
 [0,0.299977)
 [0,0.300015)
 [0,0.300042)
 [0,0.300083)
 [0,0.300083)
 [0,0.300097)
 [0,0.300108)
 [0,0.300135)
 [0,0.300217)
 [0,0.300222)
 [0,0.30024)
 [0,0.300248)
 [0,0.300306)
 [0,0.300341)
 [0,0.300375)
 [0,0.300456)
 [0,0.300466)
 [0,0.300509)
 [0,0.300528)
 [0,0.30054)
 [0,0.300563)
 [0,0.300629)
 [0,0.300648)
 [0,0.300673)
 [0,0.300761)
 [0,0.300816)
 [0,0.300892)
 [0,0.300914)
 [0,0.30096)
 [0,0.300962)
 [0,0.300987)
 [0,0.301033)
 [0,0.30104)
 [0,0.301091)
 [0,0.301121)
 [0,0.301179)
 [0,0.301199)
 [0,0.301199)
 [0,0.301219)
 [0,0.301231)
 [0,0.301246)
 [0,0.301272)
 [0,0.301281)
 [0,0.301281)
 [0,0.301281)
 [0,0.30131)
 [0,0.301359)
 [0,0.301392)
 [0,0.301425)
 [0,0.30148)
 [0,0.30148)
 [0,0.30148)
 [0,0.301529)
 [0,0.301533)
 [0,0.301538)
 [0,0.301559)
 [0,0.301559)
 [0,0.301717)
 [0,0.301735)
 [0,0.301877)
 [0,0.301896)
 [0,0.30192)
 [0,0.302002)
 [0,0.302002)
 [0,0.302002)
 [0,0.302101)
 [0,0.302174)
 [0,0.3022)
 [0,0.3022)
 [0,0.302235)
 [0,0.302238)
 [0,0.3023)
 [0,0.302318)
 [0,0.302333)
