point cloud with 35792 points in dimension 3
value range: [0.00632462,177.141]
 [0,0.237901)
 [0,0.238472)
 [0,0.238648)
 [0,0.239385)
 [0,0.239435)
 [0,0.23952)
 [0,0.239708)
 [0,0.239827)
 [0,0.240052)
 [0,0.240133)
 [0,0.240354)
 [0,0.240468)
 [0,0.240471)
 [0,0.240853)
 [0,0.241299)
 [0,0.24135)
 [0,0.2414)
 [0,0.2414)
 [0,0.241506)
 [0,0.241615)
 [0,0.241919)
 [0,0.2422)
 [0,0.242231)
 [0,0.24244)
 [0,0.24244)
 [0,0.242539)
 [0,0.242668)
 [0,0.242745)
 [0,0.242903)
 [0,0.243206)
 [0,0.24331)
 [0,0.243311)
 [0,0.243343)
 [0,0.243502)
 [0,0.243614)
 [0,0.243614)
 [0,0.243896)
 [0,0.243896)
 [0,0.244049)
 [0,0.244074)
 [0,0.244092)
 [0,0.24418)
 [0,0.244395)
 [0,0.244461)
 [0,0.244495)
 [0,0.244534)
 [0,0.244534)
 [0,0.244845)
 [0,0.245082)
 [0,0.245122)
 [0,0.245717)
 [0,0.245736)
 [0,0.246065)
 [0,0.24613)
 [0,0.246132)
 [0,0.246173)
 [0,0.246658)
 [0,0.246789)
 [0,0.246789)
 [0,0.246806)
 [0,0.246856)
 [0,0.247121)
 [0,0.247146)
 [0,0.247164)
 [0,0.247245)
 [0,0.247736)
 [0,0.247945)
 [0,0.248073)
 [0,0.248622)
 [0,0.248646)
 [0,0.248676)
 [0,0.248713)
 [0,0.248783)
 [0,0.248815)
 [0,0.248847)
 [0,0.249032)
 [0,0.249072)
 [0,0.249128)
 [0,0.249227)
 [0,0.249419)
 [0,0.249467)
 [0,0.24958)
 [0,0.249816)
 [0,0.24984)
 [0,0.2499)
 [0,0.249954)
 [0,0.25014)
 [0,0.250194)
 [0,0.25038)
 [0,0.250647)
 [0,0.250667)
 [0,0.250683)
 [0,0.250715)
 [0,0.251016)
 [0,0.25103)
 [0,0.251056)
 [0,0.251177)
 [0,0.251247)
 [0,0.25134)
 [0,0.251509)
 [0,0.251563)
 [0,0.251575)
 [0,0.251734)
 [0,0.251811)
 [0,0.251921)
 [0,0.252049)
 [0,0.25224)
 [0,0.252242)
 [0,0.252296)
 [0,0.252389)
 [0,0.252446)
 [0,0.252691)
 [0,0.252723)
 [0,0.252745)
 [0,0.252769)
 [0,0.25281)
 [0,0.253002)
 [0,0.253032)
 [0,0.253049)
 [0,0.25316)
 [0,0.253237)
 [0,0.253251)
 [0,0.253268)
 [0,0.253314)
 [0,0.253393)
 [0,0.253805)
 [0,0.253837)
 [0,0.253931)
 [0,0.254096)
 [0,0.25412)
 [0,0.254189)
 [0,0.254232)
 [0,0.254238)
 [0,0.254374)
 [0,0.254515)
 [0,0.254621)
 [0,0.254772)
 [0,0.254804)
 [0,0.254827)
 [0,0.254951)
 [0,0.255157)
 [0,0.255196)
 [0,0.255392)
 [0,0.255519)
 [0,0.25555)
 [0,0.255566)
 [0,0.255601)
 [0,0.255666)
 [0,0.255894)
 [0,0.255977)
 [0,0.25607)
 [0,0.256096)
 [0,0.256158)
 [0,0.256189)
 [0,0.256285)
 [0,0.256463)
 [0,0.256603)
 [0,0.256944)
 [0,0.257)
 [0,0.257099)
 [0,0.257187)
 [0,0.257484)
 [0,0.257484)
 [0,0.257562)
 [0,0.257661)
 [0,0.257979)
 [0,0.258118)
 [0,0.258172)
 [0,0.258234)
 [0,0.25849)
 [0,0.258496)
 [0,0.258565)
 [0,0.258606)
 [0,0.258643)
 [0,0.25866)
 [0,0.258815)
 [0,0.258822)
 [0,0.25899)
 [0,0.259017)
 [0,0.259048)
 [0,0.259077)
 [0,0.259201)
 [0,0.259239)
 [0,0.259262)
 [0,0.259326)
 [0,0.25937)
 [0,0.259509)
 [0,0.25965)
 [0,0.2597)
 [0,0.259731)
 [0,0.259788)
 [0,0.25985)
 [0,0.26)
 [0,0.260019)
 [0,0.260102)
 [0,0.260192)
 [0,0.260409)
 [0,0.260417)
 [0,0.260432)
 [0,0.260486)
 [0,0.2605)
 [0,0.260547)
 [0,0.260578)
 [0,0.260601)
 [0,0.26068)
 [0,0.260722)
 [0,0.260768)
 [0,0.260768)
 [0,0.26087)
 [0,0.261176)
 [0,0.261222)
 [0,0.261457)
 [0,0.261467)
 [0,0.261513)
 [0,0.261536)
 [0,0.261706)
 [0,0.261874)
 [0,0.261895)
 [0,0.262017)
 [0,0.262084)
 [0,0.262155)
 [0,0.262292)
 [0,0.262429)
 [0,0.262498)
 [0,0.262606)
 [0,0.262606)
 [0,0.26264)
 [0,0.262718)
 [0,0.262774)
 [0,0.262945)
 [0,0.262945)
 [0,0.262992)
 [0,0.263006)
 [0,0.263137)
 [0,0.263181)
 [0,0.26319)
 [0,0.263501)
 [0,0.263615)
 [0,0.263685)
 [0,0.263735)
 [0,0.263782)
 [0,0.263828)
 [0,0.263866)
 [0,0.264025)
 [0,0.264055)
 [0,0.264093)
 [0,0.264259)
 [0,0.264282)
 [0,0.264282)
 [0,0.264358)
 [0,0.264426)
 [0,0.26456)
 [0,0.26457)
 [0,0.264579)
 [0,0.264613)
 [0,0.264764)
 [0,0.264872)
 [0,0.264887)
 [0,0.264911)
 [0,0.26494)
 [0,0.26494)
 [0,0.264955)
 [0,0.265036)
 [0,0.265068)
 [0,0.265136)
 [0,0.265198)
 [0,0.265228)
 [0,0.265241)
 [0,0.265317)
 [0,0.265452)
 [0,0.265453)
 [0,0.26558)
 [0,0.265588)
 [0,0.265633)
 [0,0.265767)
 [0,0.265801)
 [0,0.26585)
 [0,0.26585)
 [0,0.266068)
 [0,0.266113)
 [0,0.26613)
 [0,0.266271)
 [0,0.266308)
 [0,0.26631)
 [0,0.26643)
 [0,0.266648)
 [0,0.266655)
 [0,0.26679)
 [0,0.26685)
 [0,0.267067)
 [0,0.267111)
 [0,0.267122)
 [0,0.267135)
 [0,0.2672)
 [0,0.267255)
 [0,0.267286)
 [0,0.267346)
 [0,0.267346)
 [0,0.267367)
 [0,0.26747)
 [0,0.267599)
 [0,0.267649)
 [0,0.267711)
 [0,0.267793)
 [0,0.267808)
 [0,0.267905)
 [0,0.267925)
 [0,0.267959)
 [0,0.267989)
 [0,0.268091)
 [0,0.268164)
 [0,0.268168)
 [0,0.268302)
 [0,0.268337)
 [0,0.268464)
 [0,0.268477)
 [0,0.268539)
 [0,0.268561)
 [0,0.268613)
 [0,0.268613)
 [0,0.268764)
 [0,0.268896)
 [0,0.268985)
 [0,0.269073)
 [0,0.269164)
 [0,0.269186)
 [0,0.269208)
 [0,0.269223)
 [0,0.269409)
 [0,0.269462)
 [0,0.269552)
 [0,0.269641)
 [0,0.269696)
 [0,0.2697)
 [0,0.269742)
 [0,0.269863)
 [0,0.269904)
 [0,0.270083)
 [0,0.270085)
 [0,0.270174)
 [0,0.270326)
 [0,0.270352)
 [0,0.270485)
 [0,0.270535)
 [0,0.270751)
 [0,0.270815)
 [0,0.27083)
 [0,0.270845)
 [0,0.271007)
 [0,0.271017)
 [0,0.271118)
 [0,0.271131)
 [0,0.271207)
 [0,0.271271)
 [0,0.271312)
 [0,0.271317)
 [0,0.271442)
 [0,0.271531)
 [0,0.271533)
 [0,0.271906)
 [0,0.271919)
 [0,0.271936)
 [0,0.271958)
 [0,0.271974)
 [0,0.271974)
 [0,0.272007)
 [0,0.272061)
 [0,0.272083)
 [0,0.272121)
 [0,0.272222)
 [0,0.27225)
 [0,0.272303)
 [0,0.27231)
 [0,0.272371)
 [0,0.272591)
 [0,0.272624)
 [0,0.272635)
 [0,0.2728)
 [0,0.272826)
 [0,0.272839)
 [0,0.272919)
 [0,0.273001)
 [0,0.273163)
 [0,0.273221)
 [0,0.273249)
 [0,0.273309)
 [0,0.273339)
 [0,0.273344)
 [0,0.273386)
 [0,0.273441)
 [0,0.273534)
 [0,0.273585)
 [0,0.273585)
 [0,0.273708)
 [0,0.273732)
 [0,0.273739)
 [0,0.273836)
 [0,0.273923)
 [0,0.273995)
 [0,0.274007)
 [0,0.274065)
 [0,0.274089)
 [0,0.274089)
 [0,0.274221)
 [0,0.274221)
 [0,0.274308)
 [0,0.274357)
 [0,0.274401)
 [0,0.27441)
 [0,0.274461)
 [0,0.274578)
 [0,0.274651)
 [0,0.274711)
 [0,0.274754)
 [0,0.274987)
 [0,0.275029)
 [0,0.275029)
 [0,0.275176)
 [0,0.275282)
 [0,0.275618)
 [0,0.275632)
 [0,0.275855)
 [0,0.275937)
 [0,0.275944)
 [0,0.276016)
 [0,0.276045)
 [0,0.276081)
 [0,0.276082)
 [0,0.276116)
 [0,0.276261)
 [0,0.276279)
 [0,0.276293)
 [0,0.276342)
 [0,0.276444)
 [0,0.276487)
 [0,0.276523)
 [0,0.276586)
 [0,0.276697)
 [0,0.276724)
 [0,0.276796)
 [0,0.27681)
 [0,0.276848)
 [0,0.276904)
 [0,0.276942)
 [0,0.277016)
 [0,0.277042)
 [0,0.27719)
 [0,0.277195)
 [0,0.2772)
 [0,0.277218)
 [0,0.277218)
 [0,0.277281)
 [0,0.277305)
 [0,0.277308)
 [0,0.277309)
 [0,0.277348)
 [0,0.277363)
 [0,0.277546)
 [0,0.277694)
 [0,0.277752)
 [0,0.277795)
 [0,0.277849)
 [0,0.277966)
 [0,0.277982)
 [0,0.277996)
 [0,0.278088)
 [0,0.278172)
 [0,0.278189)
 [0,0.278239)
 [0,0.278289)
 [0,0.278299)
 [0,0.278374)
 [0,0.278498)
 [0,0.278568)
 [0,0.278625)
 [0,0.278686)
 [0,0.278787)
 [0,0.278862)
 [0,0.278878)
 [0,0.278915)
 [0,0.278916)
 [0,0.278959)
 [0,0.279041)
 [0,0.279079)
 [0,0.279177)
 [0,0.279308)
 [0,0.279315)
 [0,0.279485)
 [0,0.279732)
 [0,0.279823)
 [0,0.279866)
 [0,0.279866)
 [0,0.279873)
 [0,0.279946)
 [0,0.279978)
 [0,0.280118)
 [0,0.280203)
 [0,0.280304)
 [0,0.280409)
 [0,0.280414)
 [0,0.280418)
 [0,0.280435)
 [0,0.280492)
 [0,0.280492)
 [0,0.28056)
 [0,0.280608)
 [0,0.280708)
 [0,0.280713)
 [0,0.280765)
 [0,0.280845)
 [0,0.281007)
 [0,0.281055)
 [0,0.281087)
 [0,0.281169)
 [0,0.281192)
 [0,0.281277)
 [0,0.281349)
 [0,0.281397)
 [0,0.281448)
 [0,0.281448)
 [0,0.281485)
 [0,0.281556)
 [0,0.281602)
 [0,0.281642)
 [0,0.281656)
 [0,0.281727)
 [0,0.281738)
 [0,0.281745)
 [0,0.281753)
 [0,0.28178)
 [0,0.28178)
 [0,0.28181)
 [0,0.281966)
 [0,0.281996)
 [0,0.282002)
 [0,0.282028)
 [0,0.282044)
 [0,0.282064)
 [0,0.282066)
 [0,0.282082)
 [0,0.282238)
 [0,0.282243)
 [0,0.2823)
 [0,0.282391)
 [0,0.28245)
 [0,0.282469)
 [0,0.282604)
 [0,0.282708)
 [0,0.282767)
 [0,0.2828)
 [0,0.282809)
 [0,0.282878)
 [0,0.282979)
 [0,0.283016)
 [0,0.283185)
 [0,0.283424)
 [0,0.283436)
 [0,0.283452)
 [0,0.283471)
 [0,0.28351)
 [0,0.283551)
 [0,0.283558)
 [0,0.283593)
 [0,0.283593)
 [0,0.283699)
 [0,0.283778)
 [0,0.283854)
 [0,0.283986)
 [0,0.283989)
 [0,0.284002)
 [0,0.284007)
 [0,0.284016)
 [0,0.284028)
 [0,0.28406)
 [0,0.284074)
 [0,0.284113)
 [0,0.284155)
 [0,0.284164)
 [0,0.284255)
 [0,0.284383)
 [0,0.284396)
 [0,0.284398)
 [0,0.284417)
 [0,0.284479)
 [0,0.284494)
 [0,0.284494)
 [0,0.28457)
 [0,0.284693)
 [0,0.284693)
 [0,0.284754)
 [0,0.284763)
 [0,0.284909)
 [0,0.285007)
 [0,0.285044)
 [0,0.285063)
 [0,0.28507)
 [0,0.285246)
 [0,0.285253)
 [0,0.285281)
 [0,0.285296)
 [0,0.28533)
 [0,0.285351)
 [0,0.285391)
 [0,0.285394)
 [0,0.285394)
 [0,0.285449)
 [0,0.285568)
 [0,0.285617)
 [0,0.285671)
 [0,0.285797)
 [0,0.285897)
 [0,0.285927)
 [0,0.285927)
 [0,0.285954)
 [0,0.286007)
 [0,0.286016)
 [0,0.286044)
 [0,0.286056)
 [0,0.286056)
 [0,0.286122)
 [0,0.286356)
 [0,0.286386)
 [0,0.2864)
 [0,0.286435)
 [0,0.28644)
 [0,0.286503)
 [0,0.286513)
 [0,0.286514)
 [0,0.286531)
 [0,0.286667)
 [0,0.286681)
 [0,0.286693)
 [0,0.286714)
 [0,0.286782)
 [0,0.286803)
 [0,0.286803)
 [0,0.286819)
 [0,0.286904)
 [0,0.286923)
 [0,0.287007)
 [0,0.287028)
 [0,0.287117)
 [0,0.287141)
 [0,0.287211)
 [0,0.287336)
 [0,0.28734)
 [0,0.287341)
 [0,0.287404)
 [0,0.28746)
 [0,0.287503)
 [0,0.287513)
 [0,0.287559)
 [0,0.287559)
 [0,0.287559)
 [0,0.287559)
 [0,0.287628)
 [0,0.287642)
 [0,0.287656)
 [0,0.287689)
 [0,0.287759)
 [0,0.287767)
 [0,0.287835)
 [0,0.288009)
 [0,0.288043)
 [0,0.288062)
 [0,0.288087)
 [0,0.28809)
 [0,0.288106)
 [0,0.288106)
 [0,0.288141)
 [0,0.288142)
 [0,0.288257)
 [0,0.288363)
 [0,0.288376)
 [0,0.288383)
 [0,0.288404)
 [0,0.288404)
 [0,0.288406)
 [0,0.288444)
 [0,0.288453)
 [0,0.288461)
 [0,0.288543)
 [0,0.288591)
 [0,0.2886)
 [0,0.288626)
 [0,0.288647)
 [0,0.288725)
 [0,0.28873)
 [0,0.288737)
 [0,0.288876)
 [0,0.288903)
 [0,0.288952)
 [0,0.289)
 [0,0.289007)
 [0,0.289012)
 [0,0.289085)
 [0,0.289171)
 [0,0.289249)
 [0,0.289249)
 [0,0.289277)
 [0,0.289353)
 [0,0.289353)
 [0,0.289387)
 [0,0.289415)
 [0,0.289456)
 [0,0.289499)
 [0,0.2895)
 [0,0.289519)
 [0,0.289588)
 [0,0.289614)
 [0,0.289676)
 [0,0.289676)
 [0,0.289747)
 [0,0.289748)
 [0,0.289795)
 [0,0.289836)
 [0,0.289969)
 [0,0.289969)
 [0,0.289995)
 [0,0.29)
 [0,0.29)
 [0,0.290024)
 [0,0.290064)
 [0,0.290079)
 [0,0.290083)
 [0,0.290135)
 [0,0.290172)
 [0,0.290241)
 [0,0.290241)
 [0,0.290241)
 [0,0.290243)
 [0,0.290259)
 [0,0.290259)
 [0,0.290259)
 [0,0.290264)
 [0,0.2903)
 [0,0.290413)
 [0,0.290477)
 [0,0.290489)
 [0,0.29052)
 [0,0.290548)
 [0,0.290594)
 [0,0.290622)
 [0,0.290622)
 [0,0.290622)
 [0,0.29063)
 [0,0.290833)
 [0,0.290904)
 [0,0.29093)
 [0,0.291084)
 [0,0.29111)
 [0,0.291153)
 [0,0.291204)
 [0,0.291205)
 [0,0.291208)
 [0,0.291239)
 [0,0.291247)
 [0,0.291318)
 [0,0.291431)
 [0,0.291488)
 [0,0.291508)
 [0,0.291529)
 [0,0.291565)
 [0,0.291568)
 [0,0.291606)
 [0,0.291624)
 [0,0.291781)
 [0,0.291784)
 [0,0.29181)
 [0,0.291822)
 [0,0.291878)
 [0,0.29188)
 [0,0.291908)
 [0,0.291913)
 [0,0.291972)
 [0,0.292043)
 [0,0.292062)
 [0,0.292077)
 [0,0.292099)
 [0,0.292139)
 [0,0.292195)
 [0,0.292205)
 [0,0.292247)
 [0,0.292308)
 [0,0.292308)
 [0,0.292336)
 [0,0.292351)
 [0,0.292359)
 [0,0.292481)
 [0,0.292549)
 [0,0.292577)
 [0,0.29272)
 [0,0.292754)
 [0,0.292754)
 [0,0.292802)
 [0,0.292852)
 [0,0.29291)
 [0,0.29291)
 [0,0.292934)
 [0,0.292945)
 [0,0.293026)
 [0,0.29308)
 [0,0.293109)
 [0,0.293128)
 [0,0.293156)
 [0,0.293164)
 [0,0.29321)
 [0,0.293246)
 [0,0.293298)
 [0,0.293401)
 [0,0.29347)
 [0,0.293491)
 [0,0.293493)
 [0,0.293557)
 [0,0.293614)
 [0,0.293615)
 [0,0.293615)
 [0,0.293716)
 [0,0.293724)
 [0,0.293763)
 [0,0.293804)
 [0,0.29382)
 [0,0.293832)
 [0,0.293906)
 [0,0.294015)
 [0,0.294092)
 [0,0.294201)
 [0,0.294267)
 [0,0.294279)
 [0,0.294287)
 [0,0.294294)
 [0,0.294457)
 [0,0.294593)
 [0,0.294593)
 [0,0.294703)
 [0,0.294803)
 [0,0.294852)
 [0,0.294871)
 [0,0.294925)
 [0,0.295015)
 [0,0.295015)
 [0,0.295027)
 [0,0.295027)
 [0,0.295083)
 [0,0.295083)
 [0,0.295134)
 [0,0.295147)
 [0,0.295149)
 [0,0.295256)
 [0,0.295372)
 [0,0.295447)
 [0,0.295495)
 [0,0.295584)
 [0,0.295601)
 [0,0.29561)
 [0,0.295657)
 [0,0.295677)
 [0,0.295677)
 [0,0.295758)
 [0,0.295797)
 [0,0.295846)
 [0,0.295855)
 [0,0.29588)
 [0,0.295955)
 [0,0.295976)
 [0,0.296027)
 [0,0.296061)
 [0,0.296083)
 [0,0.296122)
 [0,0.296211)
 [0,0.296331)
 [0,0.296386)
 [0,0.296432)
 [0,0.296446)
 [0,0.296488)
 [0,0.296517)
 [0,0.29653)
 [0,0.296582)
 [0,0.296624)
 [0,0.296665)
 [0,0.296764)
 [0,0.296805)
 [0,0.29681)
 [0,0.29684)
 [0,0.296865)
 [0,0.297002)
 [0,0.297059)
 [0,0.297123)
 [0,0.297136)
 [0,0.297136)
 [0,0.297195)
 [0,0.297257)
 [0,0.297321)
 [0,0.297436)
 [0,0.297486)
 [0,0.297523)
 [0,0.297531)
 [0,0.297673)
 [0,0.297693)
 [0,0.297713)
 [0,0.297733)
 [0,0.297794)
 [0,0.297845)
 [0,0.297859)
 [0,0.297955)
 [0,0.29805)
 [0,0.298055)
 [0,0.298104)
 [0,0.298104)
 [0,0.298203)
 [0,0.298292)
 [0,0.298317)
 [0,0.298402)
 [0,0.298498)
 [0,0.298543)
 [0,0.298563)
 [0,0.298565)
 [0,0.298573)
 [0,0.298605)
 [0,0.29861)
 [0,0.29861)
 [0,0.298613)
 [0,0.298617)
 [0,0.298719)
 [0,0.298719)
 [0,0.298744)
 [0,0.298761)
 [0,0.298804)
 [0,0.298814)
 [0,0.298881)
 [0,0.298965)
 [0,0.298965)
 [0,0.29904)
 [0,0.299125)
 [0,0.299127)
 [0,0.299147)
 [0,0.299162)
 [0,0.299174)
 [0,0.299208)
 [0,0.299232)
 [0,0.299283)
 [0,0.299341)
 [0,0.299341)
 [0,0.299483)
 [0,0.299553)
 [0,0.299686)
 [0,0.299883)
 [0,0.299896)
 [0,0.299897)
 [0,0.299902)
 [0,0.299908)
 [0,0.299933)
 [0,0.300043)
 [0,0.300124)
 [0,0.300167)
 [0,0.300466)
 [0,0.30054)
 [0,0.300541)
 [0,0.300566)
 [0,0.300601)
 [0,0.300666)
 [0,0.300708)
 [0,0.300734)
 [0,0.300776)
 [0,0.300806)
 [0,0.300832)
 [0,0.300927)
 [0,0.300986)
 [0,0.30104)
 [0,0.301052)
 [0,0.3011)
 [0,0.301145)
 [0,0.301213)
 [0,0.301231)
 [0,0.301254)
 [0,0.301257)
 [0,0.301281)
 [0,0.301385)
 [0,0.301425)
 [0,0.301445)
 [0,0.30148)
 [0,0.301505)
 [0,0.30153)
 [0,0.301597)
 [0,0.301617)
 [0,0.301652)
 [0,0.301783)
 [0,0.301808)
 [0,0.301811)
 [0,0.301838)
 [0,0.301876)
 [0,0.301877)
 [0,0.301891)
 [0,0.301901)
 [0,0.301944)
 [0,0.302006)
 [0,0.30205)
 [0,0.302076)
 [0,0.302154)
 [0,0.302167)
 [0,0.3022)
 [0,0.302233)
 [0,0.302275)
 [0,0.302314)
 [0,0.302394)
 [0,0.302447)
 [0,0.302452)
 [0,0.302483)
 [0,0.302645)
 [0,0.302655)
 [0,0.302711)
 [0,0.302899)
 [0,0.302909)
 [0,0.302927)
 [0,0.302949)
 [0,0.302949)
 [0,0.302962)
 [0,0.302979)
 [0,0.303002)
 [0,0.303033)
 [0,0.303041)
 [0,0.303152)
 [0,0.30317)
 [0,0.3032)
 [0,0.303209)
 [0,0.303216)
 [0,0.303266)
 [0,0.303295)
 [0,0.303318)
 [0,0.303356)
 [0,0.303389)
 [0,0.303401)
 [0,0.303402)
 [0,0.303422)
 [0,0.303453)
 [0,0.303462)
 [0,0.303516)
 [0,0.303638)
 [0,0.303646)
 [0,0.30366)
 [0,0.303699)
 [0,0.303714)
 [0,0.303727)
 [0,0.303727)
 [0,0.303753)
 [0,0.303804)
 [0,0.303804)
 [0,0.303936)
 [0,0.30398)
 [0,0.303982)
 [0,0.304015)
 [0,0.304026)
 [0,0.304059)
 [0,0.304237)
 [0,0.304271)
 [0,0.304322)
 [0,0.304345)
 [0,0.304385)
 [0,0.304396)
 [0,0.304401)
 [0,0.304429)
 [0,0.304529)
 [0,0.304547)
 [0,0.3046)
 [0,0.304631)
 [0,0.304638)
 [0,0.304803)
 [0,0.30481)
 [0,0.304902)
 [0,0.304921)
 [0,0.304923)
 [0,0.305)
 [0,0.305)
 [0,0.305)
 [0,0.305026)
 [0,0.305026)
 [0,0.305144)
 [0,0.305182)
 [0,0.305188)
 [0,0.305275)
 [0,0.305275)
 [0,0.30529)
 [0,0.305321)
 [0,0.305321)
 [0,0.30536)
 [0,0.305459)
 [0,0.305531)
 [0,0.305555)
 [0,0.305565)
 [0,0.305601)
 [0,0.305644)
 [0,0.305679)
 [0,0.30568)
 [0,0.305735)
 [0,0.305735)
 [0,0.305761)
 [0,0.305791)
 [0,0.305851)
 [0,0.305897)
 [0,0.30595)
 [0,0.306)
 [0,0.306023)
 [0,0.306041)
 [0,0.306041)
 [0,0.306059)
 [0,0.30608)
 [0,0.306111)
 [0,0.306163)
 [0,0.306178)
 [0,0.306197)
