point cloud with 50924 points in dimension 3
value range: [0,182.321]
sparse distance matrix with 50924 points and 62528/1296626887 entries
persistence intervals in dim 0:
 [0,0.251803)
 [0,0.251803)
 [0,0.251829)
 [0,0.251849)
 [0,0.251873)
 [0,0.251962)
 [0,0.252224)
 [0,0.252242)
 [0,0.252385)
 [0,0.2524)
 [0,0.252438)
 [0,0.252438)
 [0,0.252492)
 [0,0.252507)
 [0,0.252517)
 [0,0.25266)
 [0,0.252723)
 [0,0.252733)
 [0,0.252873)
 [0,0.252982)
 [0,0.253002)
 [0,0.253002)
 [0,0.253207)
 [0,0.253239)
 [0,0.253269)
 [0,0.253332)
 [0,0.253492)
 [0,0.253553)
 [0,0.253639)
 [0,0.253653)
 [0,0.253663)
 [0,0.253663)
 [0,0.253734)
 [0,0.253779)
 [0,0.25378)
 [0,0.253797)
 [0,0.254055)
 [0,0.254094)
 [0,0.254136)
 [0,0.254238)
 [0,0.25438)
 [0,0.254421)
 [0,0.25449)
 [0,0.254607)
 [0,0.2547)
 [0,0.254719)
 [0,0.254908)
 [0,0.255155)
 [0,0.255155)
 [0,0.255157)
 [0,0.25522)
 [0,0.255331)
 [0,0.255368)
 [0,0.255548)
 [0,0.255548)
 [0,0.25555)
 [0,0.255635)
 [0,0.255765)
 [0,0.255785)
 [0,0.25583)
 [0,0.255926)
 [0,0.255971)
 [0,0.255971)
 [0,0.256002)
 [0,0.256008)
 [0,0.256049)
 [0,0.25607)
 [0,0.256164)
 [0,0.256223)
 [0,0.256265)
 [0,0.256416)
 [0,0.256453)
 [0,0.256462)
 [0,0.256535)
 [0,0.256581)
 [0,0.256681)
 [0,0.256827)
 [0,0.257002)
 [0,0.257099)
 [0,0.257125)
 [0,0.257158)
 [0,0.25728)
 [0,0.257303)
 [0,0.257389)
 [0,0.257391)
 [0,0.257406)
 [0,0.257474)
 [0,0.257608)
 [0,0.25762)
 [0,0.257857)
 [0,0.25787)
 [0,0.257899)
 [0,0.257979)
 [0,0.258043)
 [0,0.258048)
 [0,0.25807)
 [0,0.25807)
 [0,0.258089)
 [0,0.258124)
 [0,0.258136)
 [0,0.258312)
 [0,0.258496)
 [0,0.2586)
 [0,0.258768)
 [0,0.258801)
 [0,0.258805)
 [0,0.258853)
 [0,0.259002)
 [0,0.259023)
 [0,0.259044)
 [0,0.259114)
 [0,0.259139)
 [0,0.25917)
 [0,0.259237)
 [0,0.259278)
 [0,0.259278)
 [0,0.25928)
 [0,0.259307)
 [0,0.259326)
 [0,0.25937)
 [0,0.25948)
 [0,0.259509)
 [0,0.259509)
 [0,0.259509)
 [0,0.259563)
 [0,0.259625)
 [0,0.259625)
 [0,0.259731)
 [0,0.259856)
 [0,0.259925)
 [0,0.259933)
 [0,0.259933)
 [0,0.26)
 [0,0.260017)
 [0,0.26011)
 [0,0.260156)
 [0,0.26021)
 [0,0.26025)
 [0,0.26025)
 [0,0.260292)
 [0,0.260346)
 [0,0.260346)
 [0,0.260448)
 [0,0.260465)
 [0,0.260578)
 [0,0.260665)
 [0,0.260722)
 [0,0.260739)
 [0,0.260768)
 [0,0.260783)
 [0,0.260969)
 [0,0.260985)
 [0,0.261015)
 [0,0.261038)
 [0,0.26109)
 [0,0.261174)
 [0,0.261199)
 [0,0.261222)
 [0,0.261232)
 [0,0.261268)
 [0,0.261293)
 [0,0.261297)
 [0,0.261345)
 [0,0.261612)
 [0,0.261629)
 [0,0.261691)
 [0,0.261704)
 [0,0.261811)
 [0,0.261841)
 [0,0.261842)
 [0,0.26192)
 [0,0.261939)
 [0,0.262)
 [0,0.262071)
 [0,0.262071)
 [0,0.262086)
 [0,0.262191)
 [0,0.262208)
 [0,0.262225)
 [0,0.262254)
 [0,0.262488)
 [0,0.262488)
 [0,0.262589)
 [0,0.262606)
 [0,0.262618)
 [0,0.262619)
 [0,0.262619)
 [0,0.262641)
 [0,0.26268)
 [0,0.262711)
 [0,0.262734)
 [0,0.262762)
 [0,0.262762)
 [0,0.262819)
 [0,0.26284)
 [0,0.26284)
 [0,0.26288)
 [0,0.262922)
 [0,0.262992)
 [0,0.262993)
 [0,0.263002)
 [0,0.263059)
 [0,0.263068)
 [0,0.263108)
 [0,0.26323)
 [0,0.26323)
 [0,0.263287)
 [0,0.263351)
 [0,0.263388)
 [0,0.263501)
 [0,0.263685)
 [0,0.263856)
 [0,0.264015)
 [0,0.264038)
 [0,0.264068)
 [0,0.26407)
 [0,0.264121)
 [0,0.264121)
 [0,0.264121)
 [0,0.26414)
 [0,0.264151)
 [0,0.264169)
 [0,0.264439)
 [0,0.264462)
 [0,0.264464)
 [0,0.264609)
 [0,0.264683)
 [0,0.264802)
 [0,0.264821)
 [0,0.264849)
 [0,0.264885)
 [0,0.264915)
 [0,0.264955)
 [0,0.265006)
 [0,0.265023)
 [0,0.265047)
 [0,0.265272)
 [0,0.265317)
 [0,0.265319)
 [0,0.265319)
 [0,0.265319)
 [0,0.265324)
 [0,0.265324)
 [0,0.265377)
 [0,0.265409)
 [0,0.265633)
 [0,0.265646)
 [0,0.265699)
 [0,0.265746)
 [0,0.265801)
 [0,0.265801)
 [0,0.265831)
 [0,0.265872)
 [0,0.265933)
 [0,0.266)
 [0,0.266002)
 [0,0.266024)
 [0,0.266102)
 [0,0.26616)
 [0,0.26616)
 [0,0.266177)
 [0,0.266205)
 [0,0.266327)
 [0,0.266391)
 [0,0.26643)
 [0,0.266475)
 [0,0.266552)
 [0,0.26658)
 [0,0.266595)
 [0,0.266655)
 [0,0.266672)
 [0,0.266738)
 [0,0.266811)
 [0,0.266865)
 [0,0.266897)
 [0,0.266903)
 [0,0.266903)
 [0,0.266908)
 [0,0.266908)
 [0,0.266917)
 [0,0.266918)
 [0,0.266992)
 [0,0.267047)
 [0,0.267052)
 [0,0.267075)
 [0,0.267092)
 [0,0.267152)
 [0,0.267165)
 [0,0.267167)
 [0,0.26729)
 [0,0.267329)
 [0,0.267367)
 [0,0.267421)
 [0,0.267447)
 [0,0.267479)
 [0,0.267524)
 [0,0.267599)
 [0,0.267643)
 [0,0.267649)
 [0,0.267675)
 [0,0.2678)
 [0,0.267868)
 [0,0.267884)
 [0,0.267905)
 [0,0.267995)
 [0,0.268002)
 [0,0.268002)
 [0,0.268017)
 [0,0.26803)
 [0,0.268034)
 [0,0.268062)
 [0,0.268129)
 [0,0.268129)
 [0,0.268151)
 [0,0.268243)
 [0,0.268268)
 [0,0.268343)
 [0,0.268365)
 [0,0.268365)
 [0,0.268403)
 [0,0.268487)
 [0,0.268531)
 [0,0.268561)
 [0,0.268628)
 [0,0.268732)
 [0,0.268754)
 [0,0.268821)
 [0,0.268821)
 [0,0.268881)
 [0,0.268881)
 [0,0.268931)
 [0,0.269007)
 [0,0.26903)
 [0,0.269134)
 [0,0.269208)
 [0,0.269225)
 [0,0.269236)
 [0,0.269245)
 [0,0.269258)
 [0,0.269258)
 [0,0.269312)
 [0,0.269318)
 [0,0.269429)
 [0,0.269483)
 [0,0.269492)
 [0,0.269564)
 [0,0.269564)
 [0,0.269616)
 [0,0.269676)
 [0,0.269696)
 [0,0.269713)
 [0,0.269804)
 [0,0.269809)
 [0,0.269833)
 [0,0.269863)
 [0,0.269941)
 [0,0.269981)
 [0,0.270007)
 [0,0.270024)
 [0,0.270119)
 [0,0.27012)
 [0,0.270142)
 [0,0.27015)
 [0,0.270185)
 [0,0.270185)
 [0,0.270224)
 [0,0.270254)
 [0,0.270267)
 [0,0.270313)
 [0,0.270337)
 [0,0.270385)
 [0,0.27044)
 [0,0.27044)
 [0,0.270512)
 [0,0.270542)
 [0,0.270633)
 [0,0.270749)
 [0,0.270766)
 [0,0.270795)
 [0,0.270815)
 [0,0.27088)
 [0,0.271007)
 [0,0.271015)
 [0,0.27103)
 [0,0.27109)
 [0,0.271116)
 [0,0.271118)
 [0,0.27114)
 [0,0.271149)
 [0,0.271183)
 [0,0.271221)
 [0,0.27128)
 [0,0.27128)
 [0,0.271312)
 [0,0.271398)
 [0,0.271415)
 [0,0.271531)
 [0,0.271536)
 [0,0.271544)
 [0,0.271592)
 [0,0.271597)
 [0,0.271626)
 [0,0.271641)
 [0,0.271665)
 [0,0.271671)
 [0,0.271742)
 [0,0.271743)
 [0,0.271813)
 [0,0.271825)
 [0,0.271825)
 [0,0.271831)
 [0,0.271884)
 [0,0.271906)
 [0,0.27193)
 [0,0.272029)
 [0,0.272068)
 [0,0.272264)
 [0,0.272265)
 [0,0.272356)
 [0,0.272369)
 [0,0.272459)
 [0,0.27247)
 [0,0.272472)
 [0,0.272567)
 [0,0.272621)
 [0,0.272641)
 [0,0.27272)
 [0,0.272721)
 [0,0.272721)
 [0,0.272787)
 [0,0.27281)
 [0,0.272883)
 [0,0.272905)
 [0,0.272943)
 [0,0.272976)
 [0,0.272976)
 [0,0.273016)
 [0,0.273095)
 [0,0.27313)
 [0,0.273148)
 [0,0.273198)
 [0,0.273207)
 [0,0.273211)
 [0,0.273247)
 [0,0.27328)
 [0,0.273309)
 [0,0.273309)
 [0,0.273353)
 [0,0.273386)
 [0,0.273425)
 [0,0.273426)
 [0,0.273441)
 [0,0.273591)
 [0,0.273673)
 [0,0.273695)
 [0,0.273701)
 [0,0.273708)
 [0,0.273775)
 [0,0.273775)
 [0,0.273806)
 [0,0.273827)
 [0,0.273907)
 [0,0.273936)
 [0,0.273967)
 [0,0.273994)
 [0,0.273996)
 [0,0.274007)
 [0,0.274016)
 [0,0.27404)
 [0,0.274089)
 [0,0.274089)
 [0,0.274133)
 [0,0.274148)
 [0,0.274168)
 [0,0.274168)
 [0,0.274182)
 [0,0.274235)
 [0,0.27425)
 [0,0.274332)
 [0,0.274357)
 [0,0.274432)
 [0,0.274532)
 [0,0.274532)
 [0,0.274578)
 [0,0.274591)
 [0,0.274591)
 [0,0.274591)
 [0,0.274591)
 [0,0.274607)
 [0,0.274642)
 [0,0.274653)
 [0,0.274653)
 [0,0.274711)
 [0,0.274729)
 [0,0.274754)
 [0,0.274758)
 [0,0.274854)
 [0,0.274855)
 [0,0.274876)
 [0,0.274885)
 [0,0.274913)
 [0,0.274962)
 [0,0.274964)
 [0,0.274987)
 [0,0.275007)
 [0,0.275007)
 [0,0.275017)
 [0,0.275147)
 [0,0.275174)
 [0,0.275182)
 [0,0.275182)
 [0,0.275182)
 [0,0.27522)
 [0,0.275223)
 [0,0.275269)
 [0,0.275307)
 [0,0.275356)
 [0,0.275409)
 [0,0.275427)
 [0,0.275429)
 [0,0.275572)
 [0,0.275638)
 [0,0.275661)
 [0,0.275688)
 [0,0.275697)
 [0,0.27577)
 [0,0.275772)
 [0,0.275775)
 [0,0.275812)
 [0,0.275835)
 [0,0.275855)
 [0,0.276029)
 [0,0.27609)
 [0,0.276101)
 [0,0.276181)
 [0,0.276221)
 [0,0.276221)
 [0,0.276261)
 [0,0.276261)
