point cloud with 35416 points in dimension 3
value range: [0.103354,165.015]
 [0,0.219185)
 [0,0.219401)
 [0,0.219463)
 [0,0.220384)
 [0,0.220422)
 [0,0.220495)
 [0,0.220619)
 [0,0.221057)
 [0,0.22107)
 [0,0.221289)
 [0,0.221472)
 [0,0.221551)
 [0,0.221605)
 [0,0.221617)
 [0,0.221822)
 [0,0.222)
 [0,0.22211)
 [0,0.222157)
 [0,0.222899)
 [0,0.222991)
 [0,0.223486)
 [0,0.224083)
 [0,0.224163)
 [0,0.224198)
 [0,0.224357)
 [0,0.224437)
 [0,0.224591)
 [0,0.22486)
 [0,0.224956)
 [0,0.225524)
 [0,0.225559)
 [0,0.225639)
 [0,0.225743)
 [0,0.225869)
 [0,0.226418)
 [0,0.22655)
 [0,0.226771)
 [0,0.226815)
 [0,0.227264)
 [0,0.228002)
 [0,0.228116)
 [0,0.2283)
 [0,0.228353)
 [0,0.228668)
 [0,0.228758)
 [0,0.229)
 [0,0.229094)
 [0,0.229142)
 [0,0.229166)
 [0,0.22926)
 [0,0.229491)
 [0,0.229652)
 [0,0.230204)
 [0,0.230495)
 [0,0.231037)
 [0,0.23105)
 [0,0.231054)
 [0,0.231192)
 [0,0.231249)
 [0,0.231458)
 [0,0.231482)
 [0,0.231553)
 [0,0.231931)
 [0,0.2322)
 [0,0.232699)
 [0,0.232835)
 [0,0.232863)
 [0,0.232998)
 [0,0.233112)
 [0,0.233309)
 [0,0.233334)
 [0,0.233482)
 [0,0.233574)
 [0,0.233634)
 [0,0.234079)
 [0,0.234079)
 [0,0.234171)
 [0,0.234293)
 [0,0.234361)
 [0,0.234361)
 [0,0.235478)
 [0,0.235688)
 [0,0.235847)
 [0,0.236008)
 [0,0.236072)
 [0,0.236078)
 [0,0.236136)
 [0,0.237118)
 [0,0.237135)
 [0,0.237186)
 [0,0.237192)
 [0,0.237497)
 [0,0.237539)
 [0,0.238034)
 [0,0.238069)
 [0,0.238298)
 [0,0.238304)
 [0,0.23838)
 [0,0.238537)
 [0,0.23914)
 [0,0.23924)
 [0,0.23924)
 [0,0.239401)
 [0,0.23941)
 [0,0.239708)
 [0,0.239754)
 [0,0.239821)
 [0,0.239842)
 [0,0.239927)
 [0,0.239971)
 [0,0.240071)
 [0,0.240104)
 [0,0.240133)
 [0,0.24016)
 [0,0.240235)
 [0,0.240616)
 [0,0.240635)
 [0,0.240693)
 [0,0.240741)
 [0,0.240934)
 [0,0.241008)
 [0,0.241033)
 [0,0.241108)
 [0,0.241207)
 [0,0.241282)
 [0,0.241404)
 [0,0.241748)
 [0,0.24176)
 [0,0.242008)
 [0,0.242297)
 [0,0.242324)
 [0,0.242392)
 [0,0.242981)
 [0,0.243239)
 [0,0.243403)
 [0,0.243446)
 [0,0.243462)
 [0,0.243578)
 [0,0.243633)
 [0,0.243773)
 [0,0.243822)
 [0,0.243994)
 [0,0.244008)
 [0,0.244168)
 [0,0.244199)
 [0,0.244246)
 [0,0.244321)
 [0,0.244346)
 [0,0.244494)
 [0,0.24461)
 [0,0.244812)
 [0,0.244826)
 [0,0.244826)
 [0,0.244902)
 [0,0.245051)
 [0,0.245231)
 [0,0.245489)
 [0,0.245717)
 [0,0.245717)
 [0,0.245978)
 [0,0.246293)
 [0,0.246479)
 [0,0.246984)
 [0,0.247121)
 [0,0.247202)
 [0,0.247257)
 [0,0.247421)
 [0,0.247493)
 [0,0.247582)
 [0,0.247584)
 [0,0.247631)
 [0,0.247682)
 [0,0.248202)
 [0,0.248244)
 [0,0.248284)
 [0,0.248316)
 [0,0.248574)
 [0,0.24862)
 [0,0.248622)
 [0,0.248652)
 [0,0.248676)
 [0,0.248815)
 [0,0.249032)
 [0,0.249239)
 [0,0.249339)
 [0,0.249537)
 [0,0.24956)
 [0,0.24958)
 [0,0.249658)
 [0,0.24969)
 [0,0.249736)
 [0,0.249802)
 [0,0.249904)
 [0,0.25)
 [0,0.25005)
 [0,0.250192)
 [0,0.250194)
 [0,0.250491)
 [0,0.250546)
 [0,0.250599)
 [0,0.250881)
 [0,0.25089)
 [0,0.251098)
 [0,0.251113)
 [0,0.251247)
 [0,0.251432)
 [0,0.251454)
 [0,0.251462)
 [0,0.251467)
 [0,0.251645)
 [0,0.251645)
 [0,0.251794)
 [0,0.251829)
 [0,0.251962)
 [0,0.251984)
 [0,0.252004)
 [0,0.252036)
 [0,0.25205)
 [0,0.252103)
 [0,0.252103)
 [0,0.252115)
 [0,0.252169)
 [0,0.25224)
 [0,0.252248)
 [0,0.252389)
 [0,0.2524)
 [0,0.252401)
 [0,0.252517)
 [0,0.25297)
 [0,0.252976)
 [0,0.253002)
 [0,0.25316)
 [0,0.25316)
 [0,0.25316)
 [0,0.25318)
 [0,0.253268)
 [0,0.253314)
 [0,0.25334)
 [0,0.253428)
 [0,0.253432)
 [0,0.253503)
 [0,0.253513)
 [0,0.253618)
 [0,0.253776)
 [0,0.253852)
 [0,0.254031)
 [0,0.254049)
 [0,0.254191)
 [0,0.254197)
 [0,0.254285)
 [0,0.254395)
 [0,0.254437)
 [0,0.254558)
 [0,0.254568)
 [0,0.254686)
 [0,0.254692)
 [0,0.25489)
 [0,0.254892)
 [0,0.255002)
 [0,0.255125)
 [0,0.255226)
 [0,0.255392)
 [0,0.255539)
 [0,0.255783)
 [0,0.255972)
 [0,0.256018)
 [0,0.256135)
 [0,0.25633)
 [0,0.256462)
 [0,0.256538)
 [0,0.25672)
 [0,0.256737)
 [0,0.256889)
 [0,0.256912)
 [0,0.257099)
 [0,0.257163)
 [0,0.257303)
 [0,0.257381)
 [0,0.257389)
 [0,0.257391)
 [0,0.257513)
 [0,0.25773)
 [0,0.257752)
 [0,0.257857)
 [0,0.258089)
 [0,0.258105)
 [0,0.258118)
 [0,0.258157)
 [0,0.258194)
 [0,0.25824)
 [0,0.258288)
 [0,0.258306)
 [0,0.258366)
 [0,0.258368)
 [0,0.258381)
 [0,0.258443)
 [0,0.258521)
 [0,0.258544)
 [0,0.25866)
 [0,0.258683)
 [0,0.258786)
 [0,0.258861)
 [0,0.258992)
 [0,0.259023)
 [0,0.259023)
 [0,0.259106)
 [0,0.259106)
 [0,0.259124)
 [0,0.259141)
 [0,0.25917)
 [0,0.259187)
 [0,0.259326)
 [0,0.259332)
 [0,0.259332)
 [0,0.259341)
 [0,0.259357)
 [0,0.25937)
 [0,0.259478)
 [0,0.259625)
 [0,0.259633)
 [0,0.259656)
 [0,0.259738)
 [0,0.259886)
 [0,0.260048)
 [0,0.260048)
 [0,0.260048)
 [0,0.26025)
 [0,0.260432)
 [0,0.260584)
 [0,0.260601)
 [0,0.260618)
 [0,0.260762)
 [0,0.260768)
 [0,0.260837)
 [0,0.26091)
 [0,0.261008)
 [0,0.261048)
 [0,0.261048)
 [0,0.261174)
 [0,0.261324)
 [0,0.261354)
 [0,0.261396)
 [0,0.2614)
 [0,0.2614)
 [0,0.2614)
 [0,0.261544)
 [0,0.261553)
 [0,0.261612)
 [0,0.261721)
 [0,0.26184)
 [0,0.26184)
 [0,0.261842)
 [0,0.262231)
 [0,0.262246)
 [0,0.262254)
 [0,0.262269)
 [0,0.262378)
 [0,0.262414)
 [0,0.262618)
 [0,0.262683)
 [0,0.262688)
 [0,0.262728)
 [0,0.262728)
 [0,0.262739)
 [0,0.262787)
 [0,0.2628)
 [0,0.262909)
 [0,0.262932)
 [0,0.263097)
 [0,0.263129)
 [0,0.263211)
 [0,0.26323)
 [0,0.263319)
 [0,0.263371)
 [0,0.263412)
 [0,0.263433)
 [0,0.263502)
 [0,0.263638)
 [0,0.263775)
 [0,0.263788)
 [0,0.263788)
 [0,0.263828)
 [0,0.263866)
 [0,0.263911)
 [0,0.264015)
 [0,0.264093)
 [0,0.264229)
 [0,0.264237)
 [0,0.264282)
 [0,0.264327)
 [0,0.264367)
 [0,0.264413)
 [0,0.264473)
 [0,0.264547)
 [0,0.26469)
 [0,0.26469)
 [0,0.264751)
 [0,0.264802)
 [0,0.264887)
 [0,0.265187)
 [0,0.265189)
 [0,0.265445)
 [0,0.265656)
 [0,0.265663)
 [0,0.265844)
 [0,0.265996)
 [0,0.266062)
 [0,0.266271)
 [0,0.266293)
 [0,0.266372)
 [0,0.26658)
 [0,0.266625)
 [0,0.266655)
 [0,0.266661)
 [0,0.266822)
 [0,0.266852)
 [0,0.267013)
 [0,0.267013)
 [0,0.26706)
 [0,0.26706)
 [0,0.267152)
 [0,0.267152)
 [0,0.2672)
 [0,0.267201)
 [0,0.267255)
 [0,0.267286)
 [0,0.267464)
 [0,0.267479)
 [0,0.267507)
 [0,0.267568)
 [0,0.267569)
 [0,0.267585)
 [0,0.267599)
 [0,0.267606)
 [0,0.267642)
 [0,0.26766)
 [0,0.267858)
 [0,0.26786)
 [0,0.267884)
 [0,0.267918)
 [0,0.268034)
 [0,0.268153)
 [0,0.268212)
 [0,0.268213)
 [0,0.268337)
 [0,0.268365)
 [0,0.268477)
 [0,0.268561)
 [0,0.26857)
 [0,0.268673)
 [0,0.268704)
 [0,0.268835)
 [0,0.268991)
 [0,0.269032)
 [0,0.269072)
 [0,0.269082)
 [0,0.269134)
 [0,0.269216)
 [0,0.269216)
 [0,0.269409)
 [0,0.269431)
 [0,0.269466)
 [0,0.269473)
 [0,0.269616)
 [0,0.269676)
 [0,0.269742)
 [0,0.269765)
 [0,0.269817)
 [0,0.26992)
 [0,0.26992)
 [0,0.269948)
 [0,0.27)
 [0,0.270091)
 [0,0.270159)
 [0,0.270296)
 [0,0.270298)
 [0,0.270409)
 [0,0.270415)
 [0,0.270416)
 [0,0.270476)
 [0,0.270573)
 [0,0.270601)
 [0,0.270749)
 [0,0.270751)
 [0,0.270823)
 [0,0.270956)
 [0,0.271002)
 [0,0.271017)
 [0,0.271046)
 [0,0.271061)
 [0,0.271066)
 [0,0.271118)
 [0,0.271249)
 [0,0.27131)
 [0,0.271398)
 [0,0.271415)
 [0,0.271426)
 [0,0.27145)
 [0,0.271494)
 [0,0.271529)
 [0,0.271597)
 [0,0.271649)
 [0,0.271662)
 [0,0.271693)
 [0,0.271743)
 [0,0.271892)
 [0,0.271974)
 [0,0.271974)
 [0,0.272083)
 [0,0.272107)
 [0,0.272132)
 [0,0.272149)
 [0,0.27225)
 [0,0.272303)
 [0,0.272356)
 [0,0.272369)
 [0,0.272386)
 [0,0.272406)
 [0,0.272547)
 [0,0.272663)
 [0,0.272677)
 [0,0.272738)
 [0,0.2728)
 [0,0.272809)
 [0,0.27281)
 [0,0.272919)
 [0,0.27292)
 [0,0.272963)
 [0,0.272971)
 [0,0.273057)
 [0,0.273059)
 [0,0.27313)
 [0,0.273146)
 [0,0.273227)
 [0,0.273247)
 [0,0.273309)
 [0,0.273426)
 [0,0.273562)
 [0,0.273585)
 [0,0.27363)
 [0,0.273914)
 [0,0.273923)
 [0,0.27398)
 [0,0.273995)
 [0,0.274089)
 [0,0.274089)
 [0,0.274089)
 [0,0.274133)
 [0,0.274171)
 [0,0.274214)
 [0,0.274274)
 [0,0.274332)
 [0,0.274361)
 [0,0.27439)
 [0,0.274467)
 [0,0.274536)
 [0,0.274591)
 [0,0.274607)
 [0,0.274607)
 [0,0.274609)
 [0,0.274658)
 [0,0.274694)
 [0,0.274694)
 [0,0.274855)
 [0,0.274898)
 [0,0.274913)
 [0,0.275)
 [0,0.275016)
 [0,0.275045)
 [0,0.275045)
 [0,0.275046)
 [0,0.275073)
 [0,0.275118)
 [0,0.275118)
 [0,0.275182)
 [0,0.275282)
 [0,0.275414)
 [0,0.275496)
 [0,0.27551)
 [0,0.275545)
 [0,0.275567)
 [0,0.27561)
 [0,0.27561)
 [0,0.275632)
 [0,0.275726)
 [0,0.275786)
 [0,0.27596)
 [0,0.276062)
 [0,0.276089)
 [0,0.276089)
 [0,0.276342)
 [0,0.276523)
 [0,0.276588)
 [0,0.276588)
 [0,0.276669)
 [0,0.276698)
 [0,0.276805)
 [0,0.276877)
 [0,0.276886)
 [0,0.277)
 [0,0.277016)
 [0,0.277016)
 [0,0.27705)
 [0,0.277065)
 [0,0.277078)
 [0,0.2772)
 [0,0.277319)
 [0,0.277346)
 [0,0.277346)
 [0,0.277353)
 [0,0.277411)
 [0,0.277503)
 [0,0.277546)
 [0,0.277651)
 [0,0.277656)
 [0,0.277714)
 [0,0.277764)
 [0,0.277892)
 [0,0.277894)
 [0,0.277914)
 [0,0.277915)
 [0,0.277937)
 [0,0.277966)
 [0,0.277966)
 [0,0.278002)
 [0,0.278016)
 [0,0.278115)
 [0,0.278153)
 [0,0.278167)
 [0,0.278173)
 [0,0.27821)
 [0,0.27821)
 [0,0.278304)
 [0,0.278352)
 [0,0.278368)
 [0,0.278385)
 [0,0.278442)
 [0,0.278525)
 [0,0.278568)
 [0,0.278582)
 [0,0.2786)
 [0,0.278604)
 [0,0.278614)
 [0,0.27862)
 [0,0.27862)
 [0,0.278687)
 [0,0.278744)
 [0,0.278842)
 [0,0.27889)
 [0,0.278993)
 [0,0.279122)
 [0,0.279203)
 [0,0.279256)
 [0,0.279315)
 [0,0.279351)
 [0,0.27938)
 [0,0.279406)
 [0,0.279415)
 [0,0.279435)
 [0,0.279517)
 [0,0.279517)
 [0,0.279557)
 [0,0.279609)
 [0,0.279635)
 [0,0.279689)
 [0,0.279693)
 [0,0.279693)
 [0,0.279723)
 [0,0.279803)
 [0,0.279866)
 [0,0.279866)
 [0,0.279959)
 [0,0.280016)
 [0,0.280029)
 [0,0.280066)
 [0,0.280071)
 [0,0.280166)
 [0,0.28019)
 [0,0.280223)
 [0,0.280232)
 [0,0.280236)
 [0,0.280409)
 [0,0.280494)
 [0,0.280494)
 [0,0.280509)
 [0,0.280585)
 [0,0.280601)
 [0,0.280644)
 [0,0.28068)
 [0,0.280765)
 [0,0.280786)
 [0,0.280793)
 [0,0.280815)
 [0,0.280817)
 [0,0.280829)
 [0,0.280863)
 [0,0.28092)
 [0,0.281028)
 [0,0.281041)
 [0,0.281091)
 [0,0.281101)
 [0,0.281114)
 [0,0.281114)
 [0,0.281204)
 [0,0.2813)
 [0,0.281341)
 [0,0.281443)
 [0,0.281602)
 [0,0.281603)
 [0,0.281656)
 [0,0.281837)
 [0,0.281938)
 [0,0.281938)
 [0,0.281954)
 [0,0.282002)
 [0,0.282115)
 [0,0.282177)
 [0,0.282294)
 [0,0.282363)
 [0,0.282391)
 [0,0.282413)
 [0,0.282446)
 [0,0.282455)
 [0,0.282455)
 [0,0.282492)
 [0,0.282639)
 [0,0.282661)
 [0,0.282682)
 [0,0.282705)
 [0,0.282708)
 [0,0.282816)
 [0,0.282816)
 [0,0.282816)
 [0,0.282822)
 [0,0.282843)
 [0,0.282843)
 [0,0.282857)
 [0,0.282908)
 [0,0.28297)
 [0,0.283016)
 [0,0.283028)
 [0,0.283049)
 [0,0.283177)
 [0,0.283185)
 [0,0.283302)
 [0,0.283341)
 [0,0.283341)
 [0,0.283341)
 [0,0.283346)
 [0,0.283346)
 [0,0.283383)
 [0,0.283397)
 [0,0.283425)
 [0,0.283536)
 [0,0.283556)
 [0,0.283782)
 [0,0.283805)
 [0,0.284016)
 [0,0.284185)
 [0,0.284285)
 [0,0.28429)
 [0,0.28437)
 [0,0.284482)
 [0,0.284487)
 [0,0.284608)
 [0,0.284614)
 [0,0.284707)
 [0,0.284738)
 [0,0.284775)
 [0,0.284788)
 [0,0.284851)
 [0,0.28486)
 [0,0.284986)
 [0,0.285044)
 [0,0.285049)
 [0,0.285086)
 [0,0.285098)
 [0,0.285125)
 [0,0.285156)
 [0,0.28516)
 [0,0.28517)
 [0,0.28524)
 [0,0.285272)
 [0,0.28528)
 [0,0.285296)
 [0,0.285328)
 [0,0.28533)
 [0,0.285395)
 [0,0.285407)
 [0,0.285464)
 [0,0.285465)
 [0,0.285554)
 [0,0.285559)
 [0,0.285591)
 [0,0.285617)
 [0,0.285617)
 [0,0.285687)
 [0,0.285717)
 [0,0.285771)
 [0,0.28582)
 [0,0.285855)
 [0,0.285895)
 [0,0.285911)
 [0,0.286002)
 [0,0.286009)
 [0,0.286016)
 [0,0.286049)
 [0,0.286094)
 [0,0.286248)
 [0,0.286248)
 [0,0.286295)
 [0,0.286357)
 [0,0.2864)
 [0,0.2864)
 [0,0.286472)
 [0,0.286484)
 [0,0.286484)
 [0,0.286513)
 [0,0.286541)
 [0,0.286566)
 [0,0.286575)
 [0,0.28663)
 [0,0.286639)
 [0,0.286681)
 [0,0.286723)
 [0,0.286751)
 [0,0.286782)
 [0,0.286882)
 [0,0.286923)
 [0,0.286923)
 [0,0.286932)
 [0,0.287063)
 [0,0.287089)
 [0,0.287112)
 [0,0.287117)
 [0,0.287124)
 [0,0.287124)
 [0,0.287327)
 [0,0.287367)
 [0,0.287404)
 [0,0.287404)
 [0,0.287418)
 [0,0.287446)
 [0,0.287446)
 [0,0.287453)
 [0,0.287472)
 [0,0.287472)
 [0,0.287513)
 [0,0.287543)
 [0,0.287605)
 [0,0.28764)
 [0,0.287642)
 [0,0.287642)
 [0,0.287673)
 [0,0.287689)
 [0,0.287835)
 [0,0.287837)
 [0,0.287847)
 [0,0.287851)
 [0,0.287934)
 [0,0.288028)
 [0,0.288106)
 [0,0.288173)
 [0,0.288175)
 [0,0.288196)
 [0,0.28821)
 [0,0.288212)
 [0,0.288226)
 [0,0.288231)
 [0,0.288272)
 [0,0.288295)
 [0,0.288361)
 [0,0.288368)
 [0,0.288404)
 [0,0.288406)
 [0,0.288467)
 [0,0.28853)
 [0,0.288531)
 [0,0.288543)
 [0,0.288543)
 [0,0.288564)
 [0,0.288792)
 [0,0.288846)
 [0,0.288877)
 [0,0.288882)
 [0,0.288901)
 [0,0.288905)
 [0,0.288917)
 [0,0.288998)
 [0,0.289007)
 [0,0.289007)
 [0,0.289007)
 [0,0.289007)
 [0,0.289014)
 [0,0.289067)
 [0,0.289214)
 [0,0.289214)
 [0,0.289254)
 [0,0.289277)
 [0,0.289318)
 [0,0.289358)
 [0,0.289375)
 [0,0.289387)
 [0,0.289387)
 [0,0.28943)
 [0,0.2895)
 [0,0.28962)
 [0,0.289624)
 [0,0.289663)
 [0,0.289665)
 [0,0.289676)
 [0,0.289698)
 [0,0.289836)
 [0,0.289914)
 [0,0.289919)
 [0,0.289981)
 [0,0.289995)
 [0,0.290024)
 [0,0.290043)
 [0,0.290064)
 [0,0.29011)
 [0,0.290258)
 [0,0.290259)
 [0,0.290264)
 [0,0.290327)
 [0,0.290327)
 [0,0.290331)
 [0,0.290338)
 [0,0.290388)
 [0,0.290396)
 [0,0.290396)
 [0,0.290441)
 [0,0.29045)
 [0,0.290489)
 [0,0.290496)
 [0,0.290589)
 [0,0.290617)
 [0,0.290622)
 [0,0.290642)
 [0,0.290766)
 [0,0.290796)
 [0,0.290814)
 [0,0.290947)
 [0,0.290988)
 [0,0.291158)
 [0,0.291163)
 [0,0.291205)
 [0,0.291239)
 [0,0.291248)
 [0,0.291321)
 [0,0.291337)
 [0,0.291342)
 [0,0.291371)
 [0,0.291371)
 [0,0.291383)
 [0,0.291431)
 [0,0.291548)
 [0,0.291568)
 [0,0.291589)
 [0,0.291596)
 [0,0.291632)
 [0,0.291728)
 [0,0.29177)
 [0,0.291781)
 [0,0.291796)
 [0,0.291803)
 [0,0.29181)
 [0,0.291894)
 [0,0.291907)
 [0,0.291925)
 [0,0.292002)
 [0,0.292028)
 [0,0.292036)
 [0,0.292043)
 [0,0.292077)
 [0,0.292105)
 [0,0.292264)
 [0,0.292359)
 [0,0.292359)
 [0,0.292359)
 [0,0.292441)
 [0,0.292479)
 [0,0.292479)
 [0,0.292481)
 [0,0.292482)
 [0,0.292515)
 [0,0.292542)
 [0,0.292542)
 [0,0.292565)
 [0,0.29257)
 [0,0.29257)
 [0,0.292576)
 [0,0.292611)
 [0,0.292693)
 [0,0.29274)
 [0,0.292836)
 [0,0.292852)
 [0,0.292882)
 [0,0.29291)
 [0,0.292925)
 [0,0.292966)
 [0,0.293)
 [0,0.293002)
 [0,0.293002)
 [0,0.293026)
 [0,0.293062)
 [0,0.293069)
 [0,0.293073)
 [0,0.293084)
 [0,0.293097)
 [0,0.293098)
 [0,0.293102)
 [0,0.293109)
 [0,0.293302)
 [0,0.293343)
 [0,0.293421)
 [0,0.29343)
 [0,0.293465)
 [0,0.293537)
 [0,0.293616)
 [0,0.293646)
 [0,0.293757)
 [0,0.293777)
 [0,0.293859)
 [0,0.293954)
 [0,0.294156)
 [0,0.29416)
 [0,0.294253)
 [0,0.294267)
 [0,0.294374)
 [0,0.294496)
 [0,0.294498)
 [0,0.294544)
 [0,0.294544)
 [0,0.294567)
 [0,0.294593)
 [0,0.294593)
 [0,0.29464)
 [0,0.294659)
 [0,0.294681)
 [0,0.294717)
 [0,0.294717)
 [0,0.294742)
 [0,0.294783)
 [0,0.29481)
 [0,0.29481)
 [0,0.294824)
 [0,0.294824)
 [0,0.294878)
 [0,0.294905)
 [0,0.294924)
 [0,0.294978)
 [0,0.295002)
 [0,0.295042)
 [0,0.295061)
 [0,0.295169)
 [0,0.295237)
 [0,0.295296)
 [0,0.295367)
 [0,0.295367)
 [0,0.295381)
 [0,0.295381)
 [0,0.295413)
 [0,0.295427)
 [0,0.295466)
 [0,0.295481)
 [0,0.295489)
 [0,0.295601)
 [0,0.295611)
 [0,0.295611)
 [0,0.295625)
 [0,0.295655)
 [0,0.29567)
 [0,0.295677)
 [0,0.295691)
 [0,0.295703)
 [0,0.295711)
 [0,0.295711)
 [0,0.295743)
 [0,0.295787)
 [0,0.295787)
 [0,0.295845)
 [0,0.296022)
 [0,0.296138)
 [0,0.296142)
 [0,0.296204)
 [0,0.296204)
 [0,0.296204)
 [0,0.296219)
 [0,0.296223)
 [0,0.296243)
 [0,0.296319)
 [0,0.296319)
 [0,0.296366)
 [0,0.296387)
 [0,0.2964)
 [0,0.296439)
 [0,0.296446)
 [0,0.296468)
 [0,0.296488)
 [0,0.296503)
 [0,0.296508)
 [0,0.296557)
 [0,0.296562)
 [0,0.296569)
 [0,0.296576)
 [0,0.296623)
 [0,0.296665)
 [0,0.296705)
 [0,0.296724)
 [0,0.296816)
 [0,0.296892)
 [0,0.296892)
 [0,0.296892)
 [0,0.296892)
 [0,0.296939)
 [0,0.296951)
 [0,0.296971)
 [0,0.297007)
 [0,0.297015)
 [0,0.297047)
 [0,0.297069)
 [0,0.297087)
 [0,0.297113)
 [0,0.297123)
 [0,0.297136)
 [0,0.297214)
 [0,0.297249)
 [0,0.297321)
 [0,0.297321)
 [0,0.297392)
 [0,0.297511)
 [0,0.297599)
 [0,0.297617)
 [0,0.297619)
 [0,0.297639)
 [0,0.297693)
 [0,0.2977)
 [0,0.2978)
 [0,0.297809)
 [0,0.297847)
 [0,0.297893)
 [0,0.297901)
 [0,0.297929)
 [0,0.297929)
 [0,0.297953)
 [0,0.297955)
 [0,0.298022)
 [0,0.298074)
 [0,0.298082)
 [0,0.298116)
 [0,0.298136)
 [0,0.298203)
 [0,0.298236)
 [0,0.298297)
 [0,0.298364)
 [0,0.298424)
 [0,0.298453)
 [0,0.298464)
 [0,0.298466)
 [0,0.29852)
 [0,0.29852)
 [0,0.298573)
 [0,0.29861)
 [0,0.29869)
 [0,0.298721)
 [0,0.298774)
 [0,0.298774)
 [0,0.298826)
 [0,0.298839)
 [0,0.298873)
 [0,0.298873)
 [0,0.298873)
 [0,0.298881)
 [0,0.298887)
 [0,0.298965)
 [0,0.298965)
 [0,0.298965)
 [0,0.298965)
 [0,0.299006)
 [0,0.299082)
 [0,0.299127)
 [0,0.299174)
 [0,0.299174)
 [0,0.299202)
 [0,0.299267)
 [0,0.299282)
 [0,0.299282)
 [0,0.299294)
 [0,0.299363)
 [0,0.299408)
 [0,0.299421)
 [0,0.299429)
 [0,0.299541)
 [0,0.299633)
 [0,0.299666)
 [0,0.299708)
 [0,0.299708)
 [0,0.299748)
 [0,0.299868)
 [0,0.299883)
 [0,0.299897)
 [0,0.299908)
 [0,0.299923)
 [0,0.299933)
 [0,0.299962)
 [0,0.300015)
 [0,0.300083)
 [0,0.300083)
 [0,0.300083)
 [0,0.300123)
 [0,0.300123)
 [0,0.300167)
 [0,0.300221)
 [0,0.300273)
 [0,0.300288)
 [0,0.300443)
 [0,0.300466)
 [0,0.300468)
 [0,0.300528)
 [0,0.300533)
 [0,0.300536)
 [0,0.30054)
 [0,0.300593)
 [0,0.300648)
 [0,0.300666)
 [0,0.300668)
 [0,0.300707)
 [0,0.300741)
 [0,0.300794)
 [0,0.3008)
 [0,0.300801)
 [0,0.30082)
 [0,0.30082)
 [0,0.300832)
 [0,0.300887)
 [0,0.300975)
 [0,0.30098)
 [0,0.300987)
 [0,0.300987)
 [0,0.301015)
 [0,0.30104)
 [0,0.301042)
 [0,0.301066)
 [0,0.301081)
 [0,0.301095)
 [0,0.301199)
 [0,0.301201)
 [0,0.301241)
 [0,0.301272)
 [0,0.301281)
 [0,0.301294)
 [0,0.301347)
 [0,0.301347)
 [0,0.301359)
 [0,0.301425)
 [0,0.301438)
 [0,0.301438)
 [0,0.301518)
 [0,0.301573)
 [0,0.301597)
