point cloud with 26899 points in dimension 3
value range: [0.017862,79.4191]
 [0,0.229797)
 [0,0.230498)
 [0,0.230576)
 [0,0.23066)
 [0,0.230921)
 [0,0.230928)
 [0,0.230968)
 [0,0.231007)
 [0,0.231046)
 [0,0.231193)
 [0,0.231257)
 [0,0.231325)
 [0,0.231494)
 [0,0.2316)
 [0,0.231622)
 [0,0.231675)
 [0,0.2317)
 [0,0.232149)
 [0,0.232242)
 [0,0.232272)
 [0,0.232574)
 [0,0.232923)
 [0,0.232955)
 [0,0.232997)
 [0,0.233142)
 [0,0.233222)
 [0,0.233276)
 [0,0.233365)
 [0,0.233438)
 [0,0.233857)
 [0,0.23388)
 [0,0.233933)
 [0,0.234232)
 [0,0.234237)
 [0,0.234303)
 [0,0.234359)
 [0,0.23443)
 [0,0.234454)
 [0,0.234467)
 [0,0.234532)
 [0,0.234564)
 [0,0.234612)
 [0,0.234671)
 [0,0.234862)
 [0,0.235241)
 [0,0.235265)
 [0,0.23535)
 [0,0.235476)
 [0,0.23549)
 [0,0.235624)
 [0,0.235728)
 [0,0.23608)
 [0,0.236163)
 [0,0.236193)
 [0,0.236356)
 [0,0.236461)
 [0,0.236605)
 [0,0.23684)
 [0,0.236894)
 [0,0.237035)
 [0,0.237073)
 [0,0.23713)
 [0,0.237147)
 [0,0.237228)
 [0,0.237261)
 [0,0.237271)
 [0,0.237308)
 [0,0.237313)
 [0,0.237473)
 [0,0.237639)
 [0,0.237642)
 [0,0.237969)
 [0,0.237973)
 [0,0.238094)
 [0,0.238264)
 [0,0.238267)
 [0,0.238437)
 [0,0.238557)
 [0,0.238873)
 [0,0.238881)
 [0,0.238916)
 [0,0.238922)
 [0,0.239163)
 [0,0.239254)
 [0,0.239405)
 [0,0.239611)
 [0,0.239661)
 [0,0.239737)
 [0,0.239863)
 [0,0.239898)
 [0,0.239947)
 [0,0.24002)
 [0,0.24016)
 [0,0.240206)
 [0,0.240208)
 [0,0.240413)
 [0,0.240428)
 [0,0.240461)
 [0,0.240625)
 [0,0.240635)
 [0,0.240731)
 [0,0.240811)
 [0,0.24094)
 [0,0.24094)
 [0,0.240943)
 [0,0.240951)
 [0,0.241003)
 [0,0.241008)
 [0,0.241047)
 [0,0.241236)
 [0,0.241253)
 [0,0.241306)
 [0,0.241337)
 [0,0.241363)
 [0,0.241394)
 [0,0.24156)
 [0,0.241596)
 [0,0.241614)
 [0,0.241701)
 [0,0.241734)
 [0,0.241757)
 [0,0.241818)
 [0,0.241825)
 [0,0.241909)
 [0,0.24199)
 [0,0.242077)
 [0,0.242325)
 [0,0.24257)
 [0,0.242652)
 [0,0.242654)
 [0,0.242663)
 [0,0.242752)
 [0,0.243164)
 [0,0.243371)
 [0,0.243396)
 [0,0.243456)
 [0,0.243546)
 [0,0.243656)
 [0,0.243691)
 [0,0.243801)
 [0,0.243874)
 [0,0.243889)
 [0,0.243893)
 [0,0.244)
 [0,0.244081)
 [0,0.244132)
 [0,0.244204)
 [0,0.24435)
 [0,0.244392)
 [0,0.244416)
 [0,0.244507)
 [0,0.244514)
 [0,0.244546)
 [0,0.24462)
 [0,0.244709)
 [0,0.244754)
 [0,0.244808)
 [0,0.244946)
 [0,0.245021)
 [0,0.245025)
 [0,0.245143)
 [0,0.245213)
 [0,0.245392)
 [0,0.245436)
 [0,0.245464)
 [0,0.245468)
 [0,0.245583)
 [0,0.245683)
 [0,0.245704)
 [0,0.245894)
 [0,0.24598)
 [0,0.246016)
 [0,0.246155)
 [0,0.246181)
 [0,0.246182)
 [0,0.246239)
 [0,0.246287)
 [0,0.246372)
 [0,0.246417)
 [0,0.246434)
 [0,0.246495)
 [0,0.246564)
 [0,0.246709)
 [0,0.246721)
 [0,0.246735)
 [0,0.246784)
 [0,0.246817)
 [0,0.246869)
 [0,0.24712)
 [0,0.247144)
 [0,0.247195)
 [0,0.247245)
 [0,0.247249)
 [0,0.247424)
 [0,0.247585)
 [0,0.247736)
 [0,0.247811)
 [0,0.247868)
 [0,0.247884)
 [0,0.247904)
 [0,0.247916)
 [0,0.247927)
 [0,0.247945)
 [0,0.248111)
 [0,0.248152)
 [0,0.248158)
 [0,0.248315)
 [0,0.248576)
 [0,0.248596)
 [0,0.248616)
 [0,0.248856)
 [0,0.248884)
 [0,0.248911)
 [0,0.249171)
 [0,0.249181)
 [0,0.249259)
 [0,0.249475)
 [0,0.249582)
 [0,0.249735)
 [0,0.249838)
 [0,0.249882)
 [0,0.249979)
 [0,0.250069)
 [0,0.250102)
 [0,0.250149)
 [0,0.250182)
 [0,0.250263)
 [0,0.250269)
 [0,0.250307)
 [0,0.250313)
 [0,0.250391)
 [0,0.250432)
 [0,0.250493)
 [0,0.25057)
 [0,0.250647)
 [0,0.250664)
 [0,0.250684)
 [0,0.250804)
 [0,0.250883)
 [0,0.25111)
 [0,0.251184)
 [0,0.251187)
 [0,0.251465)
 [0,0.251607)
 [0,0.251654)
 [0,0.251924)
 [0,0.251925)
 [0,0.251936)
 [0,0.251958)
 [0,0.25203)
 [0,0.252059)
 [0,0.252401)
 [0,0.252409)
 [0,0.252496)
 [0,0.25257)
 [0,0.252577)
 [0,0.252605)
 [0,0.252618)
 [0,0.25262)
 [0,0.252653)
 [0,0.252662)
 [0,0.252871)
 [0,0.2529)
 [0,0.25293)
 [0,0.252975)
 [0,0.253054)
 [0,0.25312)
 [0,0.253135)
 [0,0.25318)
 [0,0.253237)
 [0,0.253321)
 [0,0.253348)
 [0,0.253349)
 [0,0.253466)
 [0,0.253528)
 [0,0.253849)
 [0,0.253905)
 [0,0.253914)
 [0,0.253987)
 [0,0.254022)
 [0,0.254061)
 [0,0.254242)
 [0,0.254249)
 [0,0.254294)
 [0,0.254433)
 [0,0.254542)
 [0,0.25466)
 [0,0.254992)
 [0,0.255053)
 [0,0.25512)
 [0,0.255181)
 [0,0.255326)
 [0,0.255336)
 [0,0.255445)
 [0,0.255465)
 [0,0.25552)
 [0,0.255702)
 [0,0.255718)
 [0,0.255893)
 [0,0.255921)
 [0,0.255927)
 [0,0.255929)
 [0,0.255945)
 [0,0.255982)
 [0,0.255988)
 [0,0.256054)
 [0,0.256107)
 [0,0.256158)
 [0,0.256298)
 [0,0.256319)
 [0,0.25635)
 [0,0.25638)
 [0,0.256382)
 [0,0.256414)
 [0,0.256415)
 [0,0.256498)
 [0,0.256611)
 [0,0.256612)
 [0,0.256642)
 [0,0.256659)
 [0,0.256764)
 [0,0.256776)
 [0,0.256778)
 [0,0.256783)
 [0,0.256817)
 [0,0.256845)
 [0,0.256846)
 [0,0.256881)
 [0,0.256914)
 [0,0.25694)
 [0,0.257033)
 [0,0.25706)
 [0,0.257113)
 [0,0.257216)
 [0,0.257274)
 [0,0.257336)
 [0,0.257356)
 [0,0.257399)
 [0,0.257402)
 [0,0.257432)
 [0,0.257464)
 [0,0.257491)
 [0,0.257525)
 [0,0.257583)
 [0,0.257635)
 [0,0.257871)
 [0,0.25799)
 [0,0.258016)
 [0,0.258214)
 [0,0.258239)
 [0,0.258253)
 [0,0.25829)
 [0,0.25837)
 [0,0.258451)
 [0,0.258462)
 [0,0.258539)
 [0,0.258574)
 [0,0.258597)
 [0,0.2586)
 [0,0.258616)
 [0,0.258637)
 [0,0.258731)
 [0,0.258772)
 [0,0.258844)
 [0,0.258851)
 [0,0.259002)
 [0,0.259014)
 [0,0.259034)
 [0,0.259037)
 [0,0.25911)
 [0,0.259201)
 [0,0.259213)
 [0,0.259383)
 [0,0.259414)
 [0,0.259477)
 [0,0.259489)
 [0,0.259605)
 [0,0.259649)
 [0,0.259651)
 [0,0.25966)
 [0,0.259669)
 [0,0.25982)
 [0,0.259902)
 [0,0.25994)
 [0,0.259959)
 [0,0.259965)
 [0,0.260093)
 [0,0.260183)
 [0,0.260254)
 [0,0.260344)
 [0,0.260366)
 [0,0.26067)
 [0,0.260701)
 [0,0.260809)
 [0,0.260949)
 [0,0.261051)
 [0,0.261082)
 [0,0.261202)
 [0,0.26126)
 [0,0.261307)
 [0,0.261359)
 [0,0.261386)
 [0,0.261392)
 [0,0.261451)
 [0,0.261479)
 [0,0.261486)
 [0,0.261491)
 [0,0.261572)
 [0,0.261634)
 [0,0.261667)
 [0,0.261744)
 [0,0.261765)
 [0,0.261958)
 [0,0.262094)
 [0,0.262116)
 [0,0.262171)
 [0,0.262246)
 [0,0.26226)
 [0,0.262266)
 [0,0.26227)
 [0,0.262303)
 [0,0.262356)
 [0,0.262417)
 [0,0.26242)
 [0,0.262434)
 [0,0.262449)
 [0,0.262479)
 [0,0.262484)
 [0,0.26251)
 [0,0.262588)
 [0,0.262601)
 [0,0.262677)
 [0,0.262702)
 [0,0.262798)
 [0,0.262821)
 [0,0.262827)
 [0,0.262872)
 [0,0.262938)
 [0,0.262989)
 [0,0.263024)
 [0,0.263025)
 [0,0.263031)
 [0,0.263033)
 [0,0.263173)
 [0,0.263206)
 [0,0.263218)
 [0,0.263237)
 [0,0.263288)
 [0,0.263393)
 [0,0.263567)
 [0,0.263704)
 [0,0.263762)
 [0,0.263789)
 [0,0.263837)
 [0,0.263858)
 [0,0.263873)
 [0,0.263917)
 [0,0.264008)
 [0,0.264092)
 [0,0.264118)
 [0,0.264177)
 [0,0.264244)
 [0,0.264272)
 [0,0.26436)
 [0,0.264509)
 [0,0.264532)
 [0,0.264573)
 [0,0.264586)
 [0,0.264668)
 [0,0.264703)
 [0,0.264732)
 [0,0.264832)
 [0,0.264884)
 [0,0.264993)
 [0,0.264995)
 [0,0.265038)
 [0,0.265062)
 [0,0.265122)
 [0,0.265225)
 [0,0.265287)
 [0,0.265422)
 [0,0.265473)
 [0,0.265559)
 [0,0.265595)
 [0,0.26566)
 [0,0.265672)
 [0,0.265679)
 [0,0.265729)
 [0,0.265761)
 [0,0.265867)
 [0,0.265867)
 [0,0.266)
 [0,0.266018)
 [0,0.266106)
 [0,0.266161)
 [0,0.266169)
 [0,0.266268)
 [0,0.266308)
 [0,0.266429)
 [0,0.266496)
 [0,0.266548)
 [0,0.266565)
 [0,0.266589)
 [0,0.266642)
 [0,0.266678)
 [0,0.266705)
 [0,0.26673)
 [0,0.266847)
 [0,0.266918)
 [0,0.26695)
 [0,0.266981)
 [0,0.26702)
 [0,0.267133)
 [0,0.267167)
 [0,0.26717)
 [0,0.267307)
 [0,0.267353)
 [0,0.267541)
 [0,0.267669)
 [0,0.267684)
 [0,0.267717)
 [0,0.267743)
 [0,0.267772)
 [0,0.267789)
 [0,0.267794)
 [0,0.267815)
 [0,0.267865)
 [0,0.267891)
 [0,0.267947)
 [0,0.267976)
 [0,0.268158)
 [0,0.268185)
 [0,0.268243)
 [0,0.268282)
 [0,0.268291)
 [0,0.268361)
 [0,0.268449)
 [0,0.268461)
 [0,0.268464)
 [0,0.268485)
 [0,0.268634)
 [0,0.268661)
 [0,0.268821)
 [0,0.268853)
 [0,0.268945)
 [0,0.268946)
 [0,0.269139)
 [0,0.269151)
 [0,0.269221)
 [0,0.26923)
 [0,0.269267)
 [0,0.269281)
 [0,0.269283)
 [0,0.269303)
 [0,0.269469)
 [0,0.269526)
 [0,0.269554)
 [0,0.269566)
 [0,0.269765)
 [0,0.269779)
 [0,0.269826)
 [0,0.269865)
 [0,0.269876)
 [0,0.269884)
 [0,0.269891)
 [0,0.269951)
 [0,0.269994)
 [0,0.270065)
 [0,0.270087)
 [0,0.270158)
 [0,0.270181)
 [0,0.270189)
 [0,0.27019)
 [0,0.270195)
 [0,0.270287)
 [0,0.270359)
 [0,0.27041)
 [0,0.270452)
 [0,0.270495)
 [0,0.270507)
 [0,0.270563)
 [0,0.270571)
 [0,0.270623)
 [0,0.270657)
 [0,0.270671)
 [0,0.270766)
 [0,0.270868)
 [0,0.270885)
 [0,0.271254)
 [0,0.271279)
 [0,0.271287)
 [0,0.271463)
 [0,0.271501)
 [0,0.271574)
 [0,0.271639)
 [0,0.271644)
 [0,0.271708)
 [0,0.27171)
 [0,0.271773)
 [0,0.271801)
 [0,0.271966)
 [0,0.271996)
 [0,0.272002)
 [0,0.272016)
 [0,0.272018)
 [0,0.272092)
 [0,0.272373)
 [0,0.272419)
 [0,0.272434)
 [0,0.272443)
 [0,0.272481)
 [0,0.272497)
 [0,0.272625)
 [0,0.272644)
 [0,0.272647)
 [0,0.272755)
 [0,0.272858)
 [0,0.272886)
 [0,0.272911)
 [0,0.273212)
 [0,0.2733)
 [0,0.273377)
 [0,0.273499)
 [0,0.273521)
 [0,0.273528)
 [0,0.273739)
 [0,0.273753)
 [0,0.273794)
 [0,0.273914)
 [0,0.274031)
 [0,0.274051)
 [0,0.274105)
 [0,0.27411)
 [0,0.274112)
 [0,0.274154)
 [0,0.274154)
 [0,0.274216)
 [0,0.274241)
 [0,0.274254)
 [0,0.274346)
 [0,0.274366)
 [0,0.274449)
 [0,0.2745)
 [0,0.274506)
 [0,0.27457)
 [0,0.274594)
 [0,0.274603)
 [0,0.274641)
 [0,0.274645)
 [0,0.2747)
 [0,0.274845)
 [0,0.274959)
 [0,0.275014)
 [0,0.275121)
 [0,0.275123)
 [0,0.275128)
 [0,0.275159)
 [0,0.275171)
 [0,0.275277)
 [0,0.275309)
 [0,0.275312)
 [0,0.275315)
 [0,0.275345)
 [0,0.275352)
 [0,0.275357)
 [0,0.275479)
 [0,0.275571)
 [0,0.275628)
 [0,0.275686)
 [0,0.275705)
 [0,0.275784)
 [0,0.275804)
 [0,0.275809)
 [0,0.27582)
 [0,0.27589)
 [0,0.275933)
 [0,0.275969)
 [0,0.276092)
 [0,0.276129)
 [0,0.276145)
 [0,0.276193)
 [0,0.276197)
 [0,0.276206)
 [0,0.276272)
 [0,0.27634)
 [0,0.276388)
 [0,0.276612)
 [0,0.276613)
 [0,0.276631)
 [0,0.276694)
 [0,0.276695)
 [0,0.276718)
 [0,0.27672)
 [0,0.276966)
 [0,0.276966)
 [0,0.276998)
 [0,0.277008)
 [0,0.27713)
 [0,0.277141)
 [0,0.277177)
 [0,0.277218)
 [0,0.277226)
 [0,0.277318)
 [0,0.27732)
 [0,0.277416)
 [0,0.27745)
 [0,0.277468)
 [0,0.2775)
 [0,0.277544)
 [0,0.277613)
 [0,0.277656)
 [0,0.277807)
 [0,0.277813)
 [0,0.277815)
 [0,0.277881)
 [0,0.277902)
 [0,0.277958)
 [0,0.277973)
 [0,0.278022)
 [0,0.278086)
 [0,0.278212)
 [0,0.278221)
 [0,0.278319)
 [0,0.27832)
 [0,0.278343)
 [0,0.278369)
 [0,0.278375)
 [0,0.278407)
 [0,0.278472)
 [0,0.278491)
 [0,0.278621)
 [0,0.278716)
 [0,0.278812)
 [0,0.278865)
 [0,0.278906)
 [0,0.279092)
 [0,0.279189)
 [0,0.279204)
 [0,0.279214)
 [0,0.279252)
 [0,0.279273)
 [0,0.279285)
 [0,0.279303)
 [0,0.279308)
 [0,0.279366)
 [0,0.279408)
 [0,0.279443)
 [0,0.279457)
 [0,0.279572)
 [0,0.279613)
 [0,0.279616)
 [0,0.27962)
 [0,0.279635)
 [0,0.279649)
 [0,0.279668)
 [0,0.279702)
 [0,0.279717)
 [0,0.279718)
 [0,0.27975)
 [0,0.279837)
 [0,0.279883)
 [0,0.279912)
 [0,0.280031)
 [0,0.280053)
 [0,0.280279)
 [0,0.280308)
 [0,0.280335)
 [0,0.280379)
 [0,0.280379)
 [0,0.280408)
 [0,0.280469)
 [0,0.280513)
 [0,0.280542)
 [0,0.280565)
 [0,0.280593)
 [0,0.280638)
 [0,0.280642)
 [0,0.280665)
 [0,0.280706)
 [0,0.280743)
 [0,0.280811)
 [0,0.280829)
 [0,0.280846)
 [0,0.280849)
 [0,0.280879)
 [0,0.280886)
 [0,0.280911)
 [0,0.280948)
 [0,0.281)
 [0,0.281007)
 [0,0.281016)
 [0,0.281032)
 [0,0.281041)
 [0,0.281074)
 [0,0.281117)
 [0,0.281128)
 [0,0.281142)
 [0,0.281146)
 [0,0.281147)
 [0,0.281162)
 [0,0.281174)
 [0,0.281195)
 [0,0.281284)
 [0,0.281286)
 [0,0.281408)
 [0,0.281441)
 [0,0.281504)
 [0,0.281527)
 [0,0.281551)
 [0,0.281588)
 [0,0.281616)
 [0,0.281634)
 [0,0.281676)
 [0,0.281695)
 [0,0.281728)
 [0,0.281728)
 [0,0.281761)
 [0,0.281809)
 [0,0.281835)
 [0,0.281844)
 [0,0.281846)
 [0,0.281884)
 [0,0.281913)
 [0,0.281996)
 [0,0.282018)
 [0,0.282029)
 [0,0.282094)
 [0,0.282135)
 [0,0.282153)
 [0,0.282166)
 [0,0.282184)
 [0,0.282197)
 [0,0.282291)
 [0,0.282339)
 [0,0.28246)
 [0,0.282615)
 [0,0.282664)
 [0,0.282785)
 [0,0.282846)
 [0,0.282848)
 [0,0.283059)
 [0,0.283065)
 [0,0.283159)
 [0,0.283162)
 [0,0.283219)
 [0,0.283225)
 [0,0.283273)
 [0,0.283337)
 [0,0.283352)
 [0,0.283377)
 [0,0.283382)
 [0,0.2834)
 [0,0.283448)
 [0,0.28345)
 [0,0.283518)
 [0,0.283537)
 [0,0.283558)
 [0,0.283619)
 [0,0.283722)
 [0,0.283777)
 [0,0.283834)
 [0,0.283868)
 [0,0.283873)
 [0,0.283874)
 [0,0.283874)
 [0,0.283885)
 [0,0.283923)
 [0,0.283925)
 [0,0.283975)
 [0,0.284052)
 [0,0.284082)
 [0,0.284116)
 [0,0.284175)
 [0,0.284231)
 [0,0.284258)
 [0,0.284285)
 [0,0.284325)
 [0,0.284327)
 [0,0.284359)
 [0,0.284413)
 [0,0.284449)
 [0,0.284518)
 [0,0.284556)
 [0,0.284609)
 [0,0.284641)
 [0,0.284747)
 [0,0.284841)
 [0,0.28488)
 [0,0.284911)
 [0,0.284996)
 [0,0.285099)
 [0,0.285329)
 [0,0.285333)
 [0,0.285348)
 [0,0.285369)
 [0,0.285373)
 [0,0.285388)
 [0,0.285504)
 [0,0.285531)
 [0,0.285634)
 [0,0.285649)
 [0,0.285715)
 [0,0.285752)
 [0,0.285764)
 [0,0.285806)
 [0,0.28583)
 [0,0.285878)
 [0,0.285978)
 [0,0.285993)
 [0,0.285995)
 [0,0.286074)
 [0,0.286145)
 [0,0.286153)
 [0,0.286156)
 [0,0.286243)
 [0,0.286248)
 [0,0.286269)
 [0,0.286276)
 [0,0.286285)
 [0,0.286303)
 [0,0.286315)
 [0,0.286323)
 [0,0.286396)
 [0,0.286405)
 [0,0.286412)
 [0,0.286466)
 [0,0.286478)
 [0,0.286491)
 [0,0.286504)
 [0,0.286521)
 [0,0.28654)
 [0,0.286575)
 [0,0.286675)
 [0,0.286689)
 [0,0.286712)
 [0,0.286735)
 [0,0.286795)
 [0,0.286795)
 [0,0.286834)
 [0,0.286845)
 [0,0.286903)
 [0,0.286992)
 [0,0.287001)
 [0,0.287047)
 [0,0.287104)
 [0,0.287152)
 [0,0.287154)
 [0,0.287157)
 [0,0.287211)
 [0,0.287211)
 [0,0.287298)
 [0,0.287313)
 [0,0.287344)
 [0,0.287386)
 [0,0.287412)
 [0,0.287414)
 [0,0.287503)
 [0,0.287516)
 [0,0.287551)
 [0,0.287624)
 [0,0.28777)
 [0,0.287782)
 [0,0.287818)
 [0,0.28783)
 [0,0.287841)
 [0,0.287862)
 [0,0.28805)
 [0,0.288074)
 [0,0.288198)
 [0,0.288209)
 [0,0.288223)
 [0,0.28826)
 [0,0.288279)
 [0,0.288494)
 [0,0.288505)
 [0,0.288548)
