point cloud with 27884 points in dimension 3
value range: [0.033541,147.845]
 [0,0.226515)
 [0,0.227728)
 [0,0.228079)
 [0,0.228705)
 [0,0.228758)
 [0,0.229009)
 [0,0.229316)
 [0,0.22961)
 [0,0.229689)
 [0,0.229898)
 [0,0.230107)
 [0,0.230783)
 [0,0.231037)
 [0,0.231311)
 [0,0.231813)
 [0,0.232142)
 [0,0.232355)
 [0,0.232422)
 [0,0.232484)
 [0,0.232622)
 [0,0.232699)
 [0,0.233002)
 [0,0.233041)
 [0,0.23306)
 [0,0.233418)
 [0,0.2339)
 [0,0.234303)
 [0,0.234307)
 [0,0.234387)
 [0,0.23444)
 [0,0.234776)
 [0,0.234776)
 [0,0.235153)
 [0,0.235274)
 [0,0.235287)
 [0,0.235306)
 [0,0.2368)
 [0,0.23689)
 [0,0.236947)
 [0,0.237474)
 [0,0.23776)
 [0,0.237952)
 [0,0.23873)
 [0,0.239002)
 [0,0.239084)
 [0,0.239169)
 [0,0.239426)
 [0,0.239727)
 [0,0.239908)
 [0,0.239944)
 [0,0.240027)
 [0,0.240682)
 [0,0.240759)
 [0,0.24095)
 [0,0.241075)
 [0,0.241133)
 [0,0.241168)
 [0,0.241232)
 [0,0.241466)
 [0,0.241919)
 [0,0.242207)
 [0,0.242244)
 [0,0.242695)
 [0,0.243115)
 [0,0.243249)
 [0,0.243348)
 [0,0.243479)
 [0,0.243502)
 [0,0.24368)
 [0,0.243707)
 [0,0.244131)
 [0,0.244463)
 [0,0.244469)
 [0,0.24512)
 [0,0.245131)
 [0,0.245204)
 [0,0.245247)
 [0,0.245508)
 [0,0.24554)
 [0,0.24566)
 [0,0.245817)
 [0,0.246418)
 [0,0.246617)
 [0,0.246887)
 [0,0.246951)
 [0,0.247164)
 [0,0.24733)
 [0,0.247421)
 [0,0.247776)
 [0,0.248099)
 [0,0.248115)
 [0,0.248204)
 [0,0.248244)
 [0,0.248395)
 [0,0.248516)
 [0,0.248895)
 [0,0.248928)
 [0,0.248938)
 [0,0.249112)
 [0,0.249243)
 [0,0.25005)
 [0,0.2502)
 [0,0.250204)
 [0,0.250226)
 [0,0.250458)
 [0,0.250715)
 [0,0.250745)
 [0,0.250894)
 [0,0.251032)
 [0,0.251241)
 [0,0.251241)
 [0,0.251734)
 [0,0.251782)
 [0,0.251794)
 [0,0.251795)
 [0,0.251938)
 [0,0.251962)
 [0,0.252018)
 [0,0.252067)
 [0,0.252103)
 [0,0.252258)
 [0,0.252286)
 [0,0.252414)
 [0,0.253237)
 [0,0.253286)
 [0,0.253308)
 [0,0.253403)
 [0,0.253551)
 [0,0.2536)
 [0,0.253663)
 [0,0.253939)
 [0,0.254238)
 [0,0.254332)
 [0,0.254419)
 [0,0.254568)
 [0,0.254757)
 [0,0.254786)
 [0,0.255016)
 [0,0.255331)
 [0,0.255362)
 [0,0.255548)
 [0,0.255566)
 [0,0.255895)
 [0,0.256125)
 [0,0.256164)
 [0,0.256205)
 [0,0.256363)
 [0,0.256363)
 [0,0.256517)
 [0,0.256603)
 [0,0.256759)
 [0,0.256844)
 [0,0.25685)
 [0,0.257109)
 [0,0.25741)
 [0,0.25742)
 [0,0.257513)
 [0,0.257614)
 [0,0.25773)
 [0,0.258124)
 [0,0.258157)
 [0,0.258368)
 [0,0.258382)
 [0,0.258606)
 [0,0.258799)
 [0,0.258992)
 [0,0.259002)
 [0,0.259023)
 [0,0.259048)
 [0,0.259255)
 [0,0.259307)
 [0,0.259347)
 [0,0.259434)
 [0,0.259434)
 [0,0.259509)
 [0,0.259515)
 [0,0.259725)
 [0,0.259825)
 [0,0.259825)
 [0,0.259833)
 [0,0.25985)
 [0,0.259942)
 [0,0.260035)
 [0,0.2601)
 [0,0.260133)
 [0,0.260231)
 [0,0.26025)
 [0,0.260277)
 [0,0.260432)
 [0,0.260618)
 [0,0.260634)
 [0,0.260768)
 [0,0.260864)
 [0,0.261)
 [0,0.261467)
 [0,0.261559)
 [0,0.261565)
 [0,0.261664)
 [0,0.261696)
 [0,0.261704)
 [0,0.261811)
 [0,0.261842)
 [0,0.261842)
 [0,0.261842)
 [0,0.261874)
 [0,0.262012)
 [0,0.262366)
 [0,0.262391)
 [0,0.262589)
 [0,0.262612)
 [0,0.262619)
 [0,0.26268)
 [0,0.262762)
 [0,0.262762)
 [0,0.26288)
 [0,0.262954)
 [0,0.263047)
 [0,0.263078)
 [0,0.263122)
 [0,0.26315)
 [0,0.26323)
 [0,0.263412)
 [0,0.263501)
 [0,0.263592)
 [0,0.263594)
 [0,0.2636)
 [0,0.263697)
 [0,0.263737)
 [0,0.263866)
 [0,0.263974)
 [0,0.264068)
 [0,0.264093)
 [0,0.264168)
 [0,0.264327)
 [0,0.264358)
 [0,0.264458)
 [0,0.264683)
 [0,0.265173)
 [0,0.265228)
 [0,0.265277)
 [0,0.26537)
 [0,0.265498)
 [0,0.265707)
 [0,0.265819)
 [0,0.265932)
 [0,0.265932)
 [0,0.265966)
 [0,0.265966)
 [0,0.266024)
 [0,0.26603)
 [0,0.266047)
 [0,0.266092)
 [0,0.266372)
 [0,0.266511)
 [0,0.266558)
 [0,0.266717)
 [0,0.266721)
 [0,0.266852)
 [0,0.267172)
 [0,0.267262)
 [0,0.267301)
 [0,0.267526)
 [0,0.267711)
 [0,0.26786)
 [0,0.267882)
 [0,0.267884)
 [0,0.268034)
 [0,0.268067)
 [0,0.268159)
 [0,0.268365)
 [0,0.268365)
 [0,0.268643)
 [0,0.26868)
 [0,0.268782)
 [0,0.268784)
 [0,0.268822)
 [0,0.268844)
 [0,0.268927)
 [0,0.269046)
 [0,0.269236)
 [0,0.269258)
 [0,0.269295)
 [0,0.269312)
 [0,0.269364)
 [0,0.269483)
 [0,0.269676)
 [0,0.269818)
 [0,0.269904)
 [0,0.270002)
 [0,0.27015)
 [0,0.270202)
 [0,0.270224)
 [0,0.270416)
 [0,0.270681)
 [0,0.270732)
 [0,0.27074)
 [0,0.270749)
 [0,0.27078)
 [0,0.270852)
 [0,0.270867)
 [0,0.270934)
 [0,0.271074)
 [0,0.271089)
 [0,0.271465)
 [0,0.271544)
 [0,0.271562)
 [0,0.271649)
 [0,0.271662)
 [0,0.271662)
 [0,0.271665)
 [0,0.27168)
 [0,0.271803)
 [0,0.271813)
 [0,0.271919)
 [0,0.271974)
 [0,0.272092)
 [0,0.272107)
 [0,0.272347)
 [0,0.272369)
 [0,0.272612)
 [0,0.272635)
 [0,0.272721)
 [0,0.272721)
 [0,0.272809)
 [0,0.272855)
 [0,0.272971)
 [0,0.272998)
 [0,0.273007)
 [0,0.273046)
 [0,0.273075)
 [0,0.273095)
 [0,0.273441)
 [0,0.273514)
 [0,0.273651)
 [0,0.273673)
 [0,0.273701)
 [0,0.273715)
 [0,0.273724)
 [0,0.273761)
 [0,0.27379)
 [0,0.274066)
 [0,0.274148)
 [0,0.274192)
 [0,0.274201)
 [0,0.274233)
 [0,0.274332)
 [0,0.274418)
 [0,0.274578)
 [0,0.274609)
 [0,0.274651)
 [0,0.275036)
 [0,0.275118)
 [0,0.275182)
 [0,0.275187)
 [0,0.275264)
 [0,0.275274)
 [0,0.275274)
 [0,0.275378)
 [0,0.275523)
 [0,0.275545)
 [0,0.275768)
 [0,0.27577)
 [0,0.275862)
 [0,0.276123)
 [0,0.276132)
 [0,0.276132)
 [0,0.276203)
 [0,0.276205)
 [0,0.276261)
 [0,0.276328)
 [0,0.276509)
 [0,0.276682)
 [0,0.27674)
 [0,0.276805)
 [0,0.276877)
 [0,0.27692)
 [0,0.276921)
 [0,0.277016)
 [0,0.277016)
 [0,0.277065)
 [0,0.277146)
 [0,0.277366)
 [0,0.277462)
 [0,0.277505)
 [0,0.277838)
 [0,0.277856)
 [0,0.277996)
 [0,0.278002)
 [0,0.278002)
 [0,0.278029)
 [0,0.278038)
 [0,0.278095)
 [0,0.27821)
 [0,0.278212)
 [0,0.27828)
 [0,0.278298)
 [0,0.278354)
 [0,0.278374)
 [0,0.27841)
 [0,0.278792)
 [0,0.278887)
 [0,0.278927)
 [0,0.279088)
 [0,0.279116)
 [0,0.279256)
 [0,0.279401)
 [0,0.279428)
 [0,0.27946)
 [0,0.279609)
 [0,0.279873)
 [0,0.279957)
 [0,0.280007)
 [0,0.280016)
 [0,0.28008)
 [0,0.280175)
 [0,0.280209)
 [0,0.280401)
 [0,0.280444)
 [0,0.280492)
 [0,0.28053)
 [0,0.280608)
 [0,0.280665)
 [0,0.280722)
 [0,0.280834)
 [0,0.280856)
 [0,0.280959)
 [0,0.281007)
 [0,0.281028)
 [0,0.281064)
 [0,0.281135)
 [0,0.281155)
 [0,0.281256)
 [0,0.281348)
 [0,0.281412)
 [0,0.281443)
 [0,0.281455)
 [0,0.281455)
 [0,0.281476)
 [0,0.281485)
 [0,0.281603)
 [0,0.281656)
 [0,0.281789)
 [0,0.28181)
 [0,0.28181)
 [0,0.28181)
 [0,0.281812)
 [0,0.281837)
 [0,0.281853)
 [0,0.281858)
 [0,0.281858)
 [0,0.281886)
 [0,0.282082)
 [0,0.2822)
 [0,0.282236)
 [0,0.282236)
 [0,0.282312)
 [0,0.282347)
 [0,0.282379)
 [0,0.282406)
 [0,0.282407)
 [0,0.282455)
 [0,0.282455)
 [0,0.282618)
 [0,0.282639)
 [0,0.282682)
 [0,0.282689)
 [0,0.282703)
 [0,0.282733)
 [0,0.282931)
 [0,0.282936)
 [0,0.282986)
 [0,0.283007)
 [0,0.283007)
 [0,0.283132)
 [0,0.283177)
 [0,0.283177)
 [0,0.283298)
 [0,0.283426)
 [0,0.283494)
 [0,0.283656)
 [0,0.283817)
 [0,0.283975)
 [0,0.283981)
 [0,0.28406)
 [0,0.284063)
 [0,0.284102)
 [0,0.284213)
 [0,0.284234)
 [0,0.284253)
 [0,0.284271)
 [0,0.284345)
 [0,0.284384)
 [0,0.284429)
 [0,0.284609)
 [0,0.284623)
 [0,0.284675)
 [0,0.284803)
 [0,0.284823)
 [0,0.284875)
 [0,0.284903)
 [0,0.284917)
 [0,0.284918)
 [0,0.28493)
 [0,0.285086)
 [0,0.285111)
 [0,0.285245)
 [0,0.285351)
 [0,0.285394)
 [0,0.285394)
 [0,0.285465)
 [0,0.285491)
 [0,0.285524)
 [0,0.285659)
 [0,0.285748)
 [0,0.285843)
 [0,0.285871)
 [0,0.285881)
 [0,0.285895)
 [0,0.285897)
 [0,0.28596)
 [0,0.286175)
 [0,0.286204)
 [0,0.286217)
 [0,0.286295)
 [0,0.286295)
 [0,0.286342)
 [0,0.286356)
 [0,0.286555)
 [0,0.286566)
 [0,0.286568)
 [0,0.286575)
 [0,0.28663)
 [0,0.286678)
 [0,0.286735)
 [0,0.28684)
 [0,0.286848)
 [0,0.286904)
 [0,0.286932)
 [0,0.287021)
 [0,0.287021)
 [0,0.287057)
 [0,0.287089)
 [0,0.287124)
 [0,0.287141)
 [0,0.287216)
 [0,0.287312)
 [0,0.287406)
 [0,0.287472)
 [0,0.287543)
 [0,0.287545)
 [0,0.287562)
 [0,0.287613)
 [0,0.287628)
 [0,0.287701)
 [0,0.287758)
 [0,0.287793)
 [0,0.2878)
 [0,0.287898)
 [0,0.287924)
 [0,0.287939)
 [0,0.287946)
 [0,0.288134)
 [0,0.288141)
 [0,0.288201)
 [0,0.28825)
 [0,0.28834)
 [0,0.288689)
 [0,0.288765)
 [0,0.288804)
 [0,0.288805)
 [0,0.288862)
 [0,0.288882)
 [0,0.288901)
 [0,0.288922)
 [0,0.288998)
 [0,0.289)
 [0,0.289)
 [0,0.289007)
 [0,0.289016)
 [0,0.289111)
 [0,0.289215)
 [0,0.289277)
 [0,0.28929)
 [0,0.28936)
 [0,0.289389)
 [0,0.289399)
 [0,0.289443)
 [0,0.289469)
 [0,0.289519)
 [0,0.28956)
 [0,0.289638)
 [0,0.28985)
 [0,0.289872)
 [0,0.289886)
 [0,0.29)
 [0,0.29)
 [0,0.290016)
 [0,0.290057)
 [0,0.290057)
 [0,0.290126)
 [0,0.290193)
 [0,0.290271)
 [0,0.2903)
 [0,0.290396)
 [0,0.290477)
 [0,0.290496)
 [0,0.290507)
 [0,0.29058)
 [0,0.290622)
 [0,0.290622)
 [0,0.290656)
 [0,0.290689)
 [0,0.290691)
 [0,0.290723)
 [0,0.290739)
 [0,0.290993)
 [0,0.291076)
 [0,0.291084)
 [0,0.291163)
 [0,0.291186)
 [0,0.291208)
 [0,0.291218)
 [0,0.291359)
 [0,0.291359)
 [0,0.2914)
 [0,0.291494)
 [0,0.291548)
 [0,0.291548)
 [0,0.291584)
 [0,0.291595)
 [0,0.291602)
 [0,0.291611)
 [0,0.29176)
 [0,0.29177)
 [0,0.291853)
 [0,0.291878)
 [0,0.291878)
 [0,0.291954)
 [0,0.292099)
 [0,0.292166)
 [0,0.292195)
 [0,0.292222)
 [0,0.292246)
 [0,0.292289)
 [0,0.292324)
 [0,0.29233)
 [0,0.292359)
 [0,0.292412)
 [0,0.292474)
 [0,0.292482)
 [0,0.292549)
 [0,0.292606)
 [0,0.292611)
 [0,0.292679)
 [0,0.292693)
 [0,0.29272)
 [0,0.292754)
 [0,0.29277)
 [0,0.29277)
 [0,0.29277)
 [0,0.292933)
 [0,0.292966)
 [0,0.292985)
 [0,0.293042)
 [0,0.293102)
 [0,0.293206)
 [0,0.293264)
 [0,0.293334)
 [0,0.293334)
 [0,0.29343)
 [0,0.29351)
 [0,0.293532)
 [0,0.293552)
 [0,0.293552)
 [0,0.293615)
 [0,0.293626)
 [0,0.293639)
 [0,0.293736)
 [0,0.293838)
 [0,0.293956)
 [0,0.294049)
 [0,0.294109)
 [0,0.29416)
 [0,0.29417)
 [0,0.294245)
 [0,0.294245)
 [0,0.294253)
 [0,0.294323)
 [0,0.294328)
 [0,0.294333)
 [0,0.294335)
 [0,0.294383)
 [0,0.294442)
 [0,0.294477)
 [0,0.294568)
 [0,0.294593)
 [0,0.294613)
 [0,0.294703)
 [0,0.294717)
 [0,0.294742)
 [0,0.294742)
 [0,0.295)
 [0,0.295042)
 [0,0.295081)
 [0,0.295115)
 [0,0.29517)
 [0,0.29517)
 [0,0.295237)
 [0,0.295341)
 [0,0.295373)
 [0,0.295381)
 [0,0.295435)
 [0,0.295439)
 [0,0.295454)
 [0,0.295466)
 [0,0.295576)
 [0,0.295601)
 [0,0.295609)
 [0,0.295652)
 [0,0.295665)
 [0,0.295833)
 [0,0.295919)
 [0,0.295941)
 [0,0.29598)
 [0,0.29598)
 [0,0.296015)
 [0,0.296056)
 [0,0.296097)
 [0,0.296144)
 [0,0.29615)
 [0,0.296219)
 [0,0.29638)
 [0,0.2964)
 [0,0.296441)
 [0,0.296508)
 [0,0.296627)
 [0,0.29671)
 [0,0.29684)
 [0,0.296892)
 [0,0.296921)
 [0,0.297067)
 [0,0.297128)
 [0,0.29714)
 [0,0.29715)
 [0,0.297168)
 [0,0.297214)
 [0,0.297405)
 [0,0.297405)
 [0,0.297415)
 [0,0.297543)
 [0,0.297607)
 [0,0.297607)
 [0,0.297619)
 [0,0.297673)
 [0,0.297859)
 [0,0.297893)
 [0,0.29806)
 [0,0.298077)
 [0,0.298136)
 [0,0.298221)
 [0,0.298329)
 [0,0.298573)
 [0,0.29861)
 [0,0.298814)
 [0,0.29888)
 [0,0.298967)
 [0,0.2991)
 [0,0.299132)
 [0,0.299152)
 [0,0.299152)
 [0,0.299252)
 [0,0.299282)
 [0,0.299292)
 [0,0.299341)
 [0,0.299348)
 [0,0.299488)
 [0,0.299553)
 [0,0.299608)
 [0,0.299608)
 [0,0.299633)
 [0,0.299633)
 [0,0.299697)
 [0,0.299708)
 [0,0.299775)
 [0,0.299817)
 [0,0.299902)
 [0,0.3)
 [0,0.3)
 [0,0.300015)
 [0,0.300042)
 [0,0.300167)
 [0,0.300167)
 [0,0.300217)
 [0,0.300222)
 [0,0.300282)
 [0,0.300408)
 [0,0.300443)
 [0,0.300456)
 [0,0.300563)
 [0,0.300603)
 [0,0.300673)
 [0,0.300707)
 [0,0.300734)
 [0,0.300788)
 [0,0.30082)
 [0,0.300842)
 [0,0.300854)
 [0,0.30088)
 [0,0.300885)
 [0,0.300927)
 [0,0.300987)
 [0,0.300987)
 [0,0.300987)
 [0,0.301)
 [0,0.301007)
 [0,0.301015)
 [0,0.301041)
 [0,0.301051)
 [0,0.301204)
 [0,0.301317)
 [0,0.301317)
 [0,0.301425)
 [0,0.301425)
 [0,0.301559)
 [0,0.301869)
 [0,0.301877)
 [0,0.301921)
 [0,0.301935)
 [0,0.301955)
 [0,0.302035)
 [0,0.302063)
 [0,0.302174)
 [0,0.302209)
 [0,0.302235)
 [0,0.302248)
 [0,0.302332)
 [0,0.302364)
 [0,0.302447)
 [0,0.302597)
 [0,0.302617)
 [0,0.30263)
 [0,0.302645)
 [0,0.3028)
 [0,0.302835)
 [0,0.302874)
 [0,0.302875)
 [0,0.302883)
 [0,0.302908)
 [0,0.302947)
 [0,0.302972)
 [0,0.303078)
 [0,0.303117)
 [0,0.303185)
 [0,0.3032)
 [0,0.303244)
 [0,0.303251)
 [0,0.303264)
 [0,0.303266)
 [0,0.30327)
 [0,0.30329)
 [0,0.303422)
 [0,0.303424)
 [0,0.303486)
 [0,0.303506)
 [0,0.303659)
 [0,0.303712)
 [0,0.303771)
 [0,0.30378)
 [0,0.30378)
 [0,0.304007)
 [0,0.304007)
 [0,0.304108)
 [0,0.304114)
 [0,0.30414)
 [0,0.304214)
 [0,0.304258)
 [0,0.304266)
 [0,0.304304)
 [0,0.304416)
 [0,0.304424)
 [0,0.304455)
 [0,0.304508)
 [0,0.304555)
 [0,0.304633)
 [0,0.304637)
 [0,0.30469)
 [0,0.304765)
 [0,0.305)
 [0,0.305002)
 [0,0.305041)
 [0,0.305059)
 [0,0.305125)
 [0,0.305138)
 [0,0.305164)
 [0,0.305164)
 [0,0.305197)
 [0,0.305262)
 [0,0.305287)
 [0,0.30536)
 [0,0.30536)
 [0,0.305369)
 [0,0.305439)
 [0,0.305483)
 [0,0.3055)
 [0,0.305555)
 [0,0.305565)
 [0,0.305655)
 [0,0.305655)
 [0,0.305679)
 [0,0.305765)
 [0,0.305791)
 [0,0.305897)
 [0,0.305941)
 [0,0.305984)
 [0,0.306008)
 [0,0.30615)
 [0,0.306165)
 [0,0.306243)
 [0,0.306276)
 [0,0.306323)
 [0,0.306323)
 [0,0.30634)
 [0,0.306341)
 [0,0.306361)
 [0,0.306511)
 [0,0.306615)
 [0,0.306726)
 [0,0.306751)
 [0,0.306757)
 [0,0.30679)
 [0,0.30679)
 [0,0.306811)
 [0,0.306863)
 [0,0.306888)
 [0,0.306888)
 [0,0.306894)
 [0,0.306922)
 [0,0.307002)
 [0,0.30702)
 [0,0.307059)
 [0,0.307119)
 [0,0.307143)
 [0,0.307148)
 [0,0.307148)
 [0,0.307148)
 [0,0.307163)
 [0,0.307234)
 [0,0.307241)
 [0,0.307241)
 [0,0.307376)
 [0,0.307402)
 [0,0.307456)
 [0,0.307475)
 [0,0.307483)
 [0,0.307522)
 [0,0.307587)
 [0,0.3076)
 [0,0.307612)
 [0,0.307631)
 [0,0.307651)
 [0,0.30769)
 [0,0.307703)
 [0,0.307761)
 [0,0.307774)
 [0,0.307774)
 [0,0.307833)
 [0,0.307834)
 [0,0.307834)
 [0,0.307937)
 [0,0.308007)
 [0,0.308029)
 [0,0.308058)
 [0,0.308131)
 [0,0.308132)
 [0,0.308151)
 [0,0.308151)
 [0,0.308224)
 [0,0.308263)
 [0,0.308274)
 [0,0.308367)
 [0,0.308449)
 [0,0.308501)
 [0,0.308506)
 [0,0.308526)
 [0,0.308566)
 [0,0.308649)
 [0,0.308649)
 [0,0.308663)
 [0,0.308691)
 [0,0.308709)
 [0,0.308715)
 [0,0.308846)
 [0,0.308869)
 [0,0.308936)
 [0,0.309026)
 [0,0.309079)
 [0,0.309091)
 [0,0.309273)
 [0,0.309291)
 [0,0.309364)
 [0,0.30938)
 [0,0.309477)
 [0,0.309492)
 [0,0.309524)
 [0,0.309571)
 [0,0.309588)
 [0,0.309627)
 [0,0.309672)
 [0,0.309742)
 [0,0.309763)
 [0,0.309782)
 [0,0.30989)
 [0,0.309919)
 [0,0.309919)
 [0,0.309931)
 [0,0.31004)
 [0,0.310221)
 [0,0.310281)
 [0,0.310363)
 [0,0.31044)
 [0,0.31044)
 [0,0.310459)
 [0,0.310461)
 [0,0.310483)
 [0,0.310538)
 [0,0.310541)
 [0,0.310577)
 [0,0.310619)
 [0,0.310654)
 [0,0.310852)
 [0,0.310886)
 [0,0.310904)
 [0,0.31091)
 [0,0.310934)
 [0,0.310942)
 [0,0.311002)
 [0,0.311006)
 [0,0.31104)
 [0,0.311058)
 [0,0.311161)
 [0,0.311169)
 [0,0.311193)
 [0,0.311219)
 [0,0.311246)
 [0,0.311262)
 [0,0.311262)
 [0,0.31127)
 [0,0.311296)
 [0,0.311416)
 [0,0.311448)
 [0,0.31152)
 [0,0.311584)
 [0,0.311585)
 [0,0.31167)
 [0,0.31172)
 [0,0.311743)
 [0,0.311849)
 [0,0.311873)
 [0,0.311899)
 [0,0.311905)
 [0,0.311955)
 [0,0.312083)
 [0,0.31216)
 [0,0.31217)
 [0,0.312187)
 [0,0.312194)
 [0,0.312252)
 [0,0.312296)
 [0,0.31232)
 [0,0.312386)
 [0,0.312405)
 [0,0.312436)
 [0,0.312541)
 [0,0.312618)
 [0,0.312623)
 [0,0.312642)
 [0,0.312674)
 [0,0.3127)
 [0,0.312706)
 [0,0.312706)
 [0,0.312827)
 [0,0.312861)
 [0,0.312866)
 [0,0.312987)
 [0,0.313129)
 [0,0.313177)
 [0,0.313198)
 [0,0.313198)
 [0,0.313268)
 [0,0.31327)
 [0,0.313339)
 [0,0.313453)
 [0,0.313498)
 [0,0.313512)
 [0,0.313555)
 [0,0.313637)
 [0,0.313638)
 [0,0.313694)
 [0,0.313704)
 [0,0.31374)
 [0,0.31383)
 [0,0.313844)
 [0,0.313949)
 [0,0.313957)
 [0,0.31397)
 [0,0.313984)
 [0,0.313997)
 [0,0.314006)
 [0,0.314014)
 [0,0.314014)
 [0,0.314035)
 [0,0.31407)
 [0,0.314072)
 [0,0.314078)
 [0,0.314078)
 [0,0.314084)
 [0,0.314086)
 [0,0.314097)
 [0,0.314129)
 [0,0.314148)
 [0,0.314159)
 [0,0.314167)
 [0,0.314213)
 [0,0.314231)
 [0,0.31425)
 [0,0.314396)
 [0,0.314428)
 [0,0.314493)
 [0,0.314534)
 [0,0.314587)
 [0,0.314608)
 [0,0.314612)
 [0,0.314659)
 [0,0.314701)
 [0,0.314702)
 [0,0.314759)
 [0,0.314803)
 [0,0.314841)
 [0,0.31486)
 [0,0.314941)
 [0,0.314992)
 [0,0.315)
 [0,0.315006)
 [0,0.315064)
 [0,0.315065)
 [0,0.315125)
 [0,0.315128)
 [0,0.315163)
 [0,0.315163)
 [0,0.315227)
 [0,0.315268)
 [0,0.315286)
 [0,0.315387)
 [0,0.31542)
 [0,0.31552)
 [0,0.315525)
 [0,0.315527)
 [0,0.315572)
 [0,0.315628)
 [0,0.315636)
 [0,0.315687)
 [0,0.315736)
 [0,0.315778)
 [0,0.315824)
 [0,0.315824)
 [0,0.315869)
 [0,0.315902)
 [0,0.315927)
 [0,0.31597)
 [0,0.315981)
 [0,0.315991)
 [0,0.316002)
 [0,0.316014)
 [0,0.316057)
 [0,0.316078)
 [0,0.316078)
 [0,0.316078)
 [0,0.316128)
 [0,0.316155)
 [0,0.31618)
 [0,0.31618)
 [0,0.316204)
 [0,0.31621)
 [0,0.316228)
 [0,0.316244)
 [0,0.316267)
 [0,0.316269)
 [0,0.316291)
 [0,0.316356)
 [0,0.316394)
 [0,0.31661)
 [0,0.316621)
 [0,0.316741)
 [0,0.316741)
 [0,0.316741)
 [0,0.316811)
 [0,0.316811)
 [0,0.316836)
 [0,0.316891)
 [0,0.316987)
 [0,0.317014)
 [0,0.31705)
 [0,0.317052)
 [0,0.317077)
 [0,0.317158)
 [0,0.317158)
 [0,0.317158)
 [0,0.317177)
 [0,0.317191)
 [0,0.317345)
 [0,0.317498)
 [0,0.317616)
 [0,0.317616)
 [0,0.31763)
 [0,0.31763)
 [0,0.317762)
 [0,0.317805)
 [0,0.317833)
 [0,0.317855)
 [0,0.317907)
 [0,0.318002)
 [0,0.318025)
 [0,0.318027)
 [0,0.318027)
 [0,0.31806)
 [0,0.318064)
 [0,0.318148)
 [0,0.318198)
 [0,0.318201)
 [0,0.318251)
 [0,0.318284)
 [0,0.318352)
 [0,0.318399)
 [0,0.318454)
 [0,0.318473)
 [0,0.318573)
 [0,0.318592)
 [0,0.318642)
 [0,0.318729)
 [0,0.31876)
 [0,0.318823)
 [0,0.318904)
 [0,0.318912)
 [0,0.318926)
 [0,0.318987)
 [0,0.319049)
 [0,0.319188)
 [0,0.319215)
 [0,0.31933)
 [0,0.319331)
 [0,0.31964)
 [0,0.319708)
 [0,0.319758)
 [0,0.319765)
 [0,0.319777)
 [0,0.319803)
 [0,0.319995)
 [0,0.320025)
 [0,0.320077)
 [0,0.320091)
 [0,0.320141)
 [0,0.320156)
 [0,0.320214)
 [0,0.32022)
 [0,0.32037)
 [0,0.320403)
 [0,0.320433)
 [0,0.320451)
 [0,0.320503)
 [0,0.320539)
 [0,0.320601)
 [0,0.320627)
 [0,0.320652)
 [0,0.320662)
 [0,0.320663)
